k;0.486
f;0.02
ke;0
max H2;10.3973
max Q;521.309
oscillation t;12025.7

time;Q;H1;H2
113.724;328.807;16.7265;1.27352
114.21;329.717;16.715;1.28495
114.696;330.596;16.7036;1.29641
115.182;331.445;16.6921;1.3079
115.668;332.266;16.6806;1.31942
116.154;333.058;16.669;1.33097
116.64;333.824;16.6575;1.34255
117.126;334.564;16.6459;1.35415
117.612;335.279;16.6342;1.36577
118.098;335.97;16.6226;1.37743
118.584;336.638;16.6109;1.3891
119.07;337.283;16.5992;1.4008
119.556;337.906;16.5875;1.41252
120.042;338.824;16.5757;1.42426
120.528;341.269;16.5639;1.43606
121.014;343.653;16.552;1.44795
121.5;345.975;16.5401;1.45992
121.986;348.238;16.528;1.47197
122.472;350.443;16.5159;1.4841
122.958;352.59;16.5037;1.4963
123.444;354.681;16.4914;1.50858
123.93;356.717;16.4791;1.52092
124.416;358.699;16.4667;1.53334
124.902;360.629;16.4542;1.54583
125.388;362.506;16.4416;1.55838
125.874;364.333;16.429;1.571
126.36;366.111;16.4163;1.58367
126.846;367.84;16.4036;1.59641
127.332;369.522;16.3908;1.60921
127.818;371.157;16.3779;1.62207
128.304;372.748;16.365;1.63498
128.79;374.294;16.3521;1.64795
129.276;375.797;16.339;1.66097
129.762;377.257;16.326;1.67404
130.248;378.677;16.3128;1.68716
130.734;380.056;16.2997;1.70033
131.22;381.396;16.2865;1.71355
131.706;382.698;16.2732;1.72681
132.192;383.962;16.2599;1.74012
132.678;385.189;16.2465;1.75347
133.164;386.381;16.2331;1.76686
133.65;387.538;16.2197;1.78029
134.136;388.662;16.2062;1.79376
134.622;389.752;16.1927;1.80727
135.108;390.81;16.1792;1.82082
135.594;391.836;16.1656;1.83441
136.08;392.832;16.152;1.84803
136.566;393.798;16.1383;1.86168
137.052;394.735;16.1246;1.87537
137.538;395.643;16.1109;1.88909
138.024;396.524;16.0972;1.90284
138.51;397.378;16.0834;1.91662
138.996;398.205;16.0696;1.93043
139.482;399.007;16.0557;1.94426
139.968;399.784;16.0419;1.95813
140.454;400.536;16.028;1.97202
140.94;401.265;16.0141;1.98594
141.426;401.971;16.0001;1.99988
141.912;402.654;15.9862;2.01384
142.398;403.316;15.9722;2.02783
142.884;403.956;15.9582;2.04185
143.37;404.576;15.9441;2.05588
143.856;405.175;15.9301;2.06993
144.342;407.064;15.916;2.08403
144.828;409.169;15.9018;2.0982
145.314;411.226;15.8876;2.11244
145.8;413.237;15.8733;2.12675
146.286;415.202;15.8589;2.14113
146.772;417.121;15.8444;2.15557
147.258;418.996;15.8299;2.17009
147.744;420.827;15.8153;2.18466
148.23;422.615;15.8007;2.1993
148.716;424.361;15.786;2.214
149.202;426.065;15.7712;2.22876
149.688;427.727;15.7564;2.24358
150.174;429.35;15.7415;2.25846
150.66;430.932;15.7266;2.27339
151.146;432.475;15.7116;2.28838
151.632;433.98;15.6966;2.30342
152.118;435.447;15.6815;2.31851
152.604;436.877;15.6663;2.33365
153.09;438.271;15.6512;2.34884
153.576;439.629;15.6359;2.36408
154.062;440.951;15.6206;2.37936
154.548;442.239;15.6053;2.39469
155.034;443.493;15.5899;2.41007
155.52;444.713;15.5745;2.42548
156.006;445.901;15.5591;2.44094
156.492;447.057;15.5436;2.45644
156.978;448.181;15.528;2.47198
157.464;449.274;15.5124;2.48756
157.95;450.336;15.4968;2.50317
158.436;451.369;15.4812;2.51882
158.922;452.372;15.4655;2.53451
159.408;453.347;15.4498;2.55023
159.894;454.293;15.434;2.56598
160.38;455.212;15.4182;2.58177
160.866;456.103;15.4024;2.59759
161.352;456.968;15.3866;2.61344
161.838;457.807;15.3707;2.62932
162.324;458.62;15.3548;2.64522
162.81;459.408;15.3388;2.66116
163.296;460.171;15.3229;2.67712
163.782;460.91;15.3069;2.69311
164.268;461.625;15.2909;2.70912
164.754;462.318;15.2748;2.72516
165.24;462.987;15.2588;2.74122
165.726;463.634;15.2427;2.7573
166.212;464.259;15.2266;2.7734
166.698;464.862;15.2105;2.78953
167.184;465.445;15.1943;2.80568
167.67;466.007;15.1782;2.82185
168.156;466.672;15.162;2.83803
168.642;467.928;15.1457;2.85426
169.128;469.153;15.1295;2.87052
169.614;470.347;15.1132;2.88683
170.1;471.511;15.0968;2.90318
170.586;472.646;15.0804;2.91956
171.072;473.751;15.064;2.93599
171.558;474.828;15.0475;2.95246
172.044;475.877;15.031;2.96896
172.53;476.897;15.0145;2.98549
173.016;477.891;14.9979;3.00207
173.502;478.857;14.9813;3.01867
173.988;479.798;14.9647;3.03531
174.474;480.712;14.948;3.05198
174.96;481.6;14.9313;3.06869
175.446;482.464;14.9146;3.08542
175.932;483.302;14.8978;3.10218
176.418;484.116;14.881;3.11898
176.904;484.907;14.8642;3.1358
177.39;485.673;14.8474;3.15264
177.876;486.417;14.8305;3.16951
178.362;487.138;14.8136;3.18641
178.848;487.836;14.7967;3.20334
179.334;488.513;14.7797;3.22028
179.82;489.168;14.7627;3.23725
180.306;489.801;14.7458;3.25424
180.792;490.414;14.7287;3.27126
181.278;491.006;14.7117;3.28829
181.764;491.578;14.6947;3.30535
182.25;492.13;14.6776;3.32242
182.736;492.662;14.6605;3.33952
183.222;493.176;14.6434;3.35663
183.708;493.67;14.6262;3.37376
184.194;494.146;14.6091;3.3909
184.68;494.604;14.5919;3.40806
185.166;495.043;14.5748;3.42524
185.652;495.465;14.5576;3.44243
186.138;495.87;14.5404;3.45964
186.624;496.258;14.5231;3.47686
187.11;496.629;14.5059;3.49409
187.596;496.984;14.4887;3.51134
188.082;497.323;14.4714;3.5286
188.568;497.645;14.4541;3.54587
189.054;497.953;14.4369;3.56315
189.54;498.244;14.4196;3.58044
190.026;498.521;14.4023;3.59774
190.512;498.783;14.3849;3.61505
190.998;499.031;14.3676;3.63237
191.484;499.264;14.3503;3.6497
191.97;499.483;14.333;3.66703
192.456;500.177;14.3156;3.68438
192.942;500.947;14.2982;3.70176
193.428;501.695;14.2808;3.71916
193.914;502.421;14.2634;3.73659
194.4;503.126;14.246;3.75405
194.886;503.809;14.2285;3.77152
195.372;504.472;14.211;3.78902
195.858;505.114;14.1935;3.80655
196.344;505.736;14.1759;3.82409
196.83;506.338;14.1583;3.84166
197.316;506.921;14.1408;3.85925
197.802;507.484;14.1231;3.87686
198.288;508.028;14.1055;3.89448
198.774;508.553;14.0879;3.91213
199.26;509.059;14.0702;3.92979
199.746;509.548;14.0525;3.94747
200.232;510.018;14.0348;3.96517
200.718;510.471;14.0171;3.98288
201.204;510.906;13.9994;4.00061
201.69;511.324;13.9816;4.01835
202.176;511.725;13.9639;4.03611
202.662;512.11;13.9461;4.05388
203.148;512.478;13.9283;4.07166
203.634;512.829;13.9105;4.08946
204.12;513.165;13.8927;4.10727
204.606;513.485;13.8749;4.12509
205.092;513.79;13.8571;4.14292
205.578;514.079;13.8392;4.16076
206.064;514.353;13.8214;4.17861
206.55;514.613;13.8035;4.19647
207.036;514.858;13.7857;4.21434
207.522;515.088;13.7678;4.23222
208.008;515.304;13.7499;4.2501
208.494;515.507;13.732;4.26799
208.98;515.695;13.7141;4.28589
209.466;515.871;13.6962;4.3038
209.952;516.032;13.6783;4.32171
210.438;516.181;13.6604;4.33962
210.924;516.317;13.6425;4.35754
211.41;516.439;13.6245;4.37547
211.896;516.55;13.6066;4.3934
212.382;516.648;13.5887;4.41133
212.868;516.733;13.5707;4.42927
213.354;516.807;13.5528;4.44721
213.84;516.869;13.5348;4.46515
214.326;516.919;13.5169;4.48309
214.812;516.958;13.499;4.50104
215.298;516.985;13.481;4.51899
215.784;517.002;13.4631;4.53693
216.27;517.288;13.4451;4.55488
216.756;517.615;13.4272;4.57285
217.242;517.927;13.4092;4.59082
217.728;518.223;13.3912;4.60881
218.214;518.505;13.3732;4.6268
218.7;518.772;13.3552;4.6448
219.186;519.025;13.3372;4.66282
219.672;519.263;13.3192;4.68084
220.158;519.487;13.3011;4.69887
220.644;519.698;13.2831;4.71691
221.13;519.894;13.265;4.73495
221.616;520.077;13.247;4.753
222.102;520.247;13.2289;4.77106
222.588;520.403;13.2109;4.78912
223.074;520.546;13.1928;4.80719
223.56;520.677;13.1747;4.82526
224.046;520.794;13.1567;4.84334
224.532;520.899;13.1386;4.86142
225.018;520.992;13.1205;4.8795
225.504;521.073;13.1024;4.89759
225.99;521.141;13.0843;4.91568
226.476;521.198;13.0662;4.93377
226.962;521.243;13.0481;4.95187
227.448;521.276;13.03;4.96996
227.934;521.298;13.0119;4.98806
228.42;521.309;12.9938;5.00616
228.906;521.308;12.9757;5.02425
229.392;521.297;12.9577;5.04235
229.878;521.275;12.9396;5.06045
230.364;521.242;12.9215;5.07854
230.85;521.198;12.9034;5.09663
231.336;521.144;12.8853;5.11473
231.822;521.08;12.8672;5.13282
232.308;521.005;12.8491;5.1509
232.794;520.921;12.831;5.16899
233.28;520.827;12.8129;5.18707
233.766;520.722;12.7949;5.20515
234.252;520.609;12.7768;5.22322
234.738;520.485;12.7587;5.24129
235.224;520.353;12.7406;5.25936
235.71;520.211;12.7226;5.27742
236.196;520.059;12.7045;5.29548
236.682;519.899;12.6865;5.31353
237.168;519.73;12.6684;5.33157
237.654;519.552;12.6504;5.34961
238.14;519.365;12.6324;5.36765
238.626;519.17;12.6143;5.38567
239.112;518.966;12.5963;5.40369
239.598;518.754;12.5783;5.4217
240.084;518.554;12.5603;5.43971
240.57;518.342;12.5423;5.4577
241.056;518.117;12.5243;5.47569
241.542;517.879;12.5063;5.49368
242.028;517.63;12.4884;5.51165
242.514;517.368;12.4704;5.52961
243;517.094;12.4524;5.54757
243.486;516.808;12.4345;5.56551
243.972;516.51;12.4166;5.58345
244.458;516.201;12.3986;5.60137
244.944;515.881;12.3807;5.61929
245.43;515.549;12.3628;5.63719
245.916;515.206;12.3449;5.65508
246.402;514.852;12.327;5.67296
246.888;514.488;12.3092;5.69082
247.374;514.113;12.2913;5.70868
247.86;513.727;12.2735;5.72652
248.346;513.33;12.2557;5.74434
248.832;512.924;12.2378;5.76216
249.318;512.507;12.22;5.77995
249.804;512.081;12.2023;5.79774
250.29;511.644;12.1845;5.81551
250.776;511.198;12.1667;5.83326
251.262;510.742;12.149;5.851
251.748;510.277;12.1313;5.86872
252.234;509.802;12.1136;5.88642
252.72;509.318;12.0959;5.90411
253.206;508.825;12.0782;5.92178
253.692;508.323;12.0606;5.93944
254.178;507.812;12.0429;5.95708
254.664;507.293;12.0253;5.97469
255.15;506.765;12.0077;5.9923
255.636;506.228;11.9901;6.00988
256.122;505.683;11.9726;6.02744
256.608;505.129;11.955;6.04499
257.094;504.567;11.9375;6.06251
257.58;503.998;11.92;6.08002
258.066;503.42;11.9025;6.0975
258.552;502.834;11.885;6.11497
259.038;502.241;11.8676;6.13241
259.524;501.64;11.8502;6.14984
260.01;501.031;11.8328;6.16724
260.496;500.415;11.8154;6.18462
260.982;499.792;11.798;6.20198
261.468;499.161;11.7807;6.21932
261.954;498.523;11.7634;6.23664
262.44;497.878;11.7461;6.25393
262.926;497.226;11.7288;6.2712
263.412;496.568;11.7115;6.28845
263.898;495.902;11.6943;6.30568
264.384;495.23;11.6771;6.32288
264.87;494.551;11.6599;6.34006
265.356;493.865;11.6428;6.35722
265.842;493.173;11.6257;6.37435
266.328;492.475;11.6085;6.39146
266.814;491.771;11.5915;6.40854
267.3;491.06;11.5744;6.4256
267.786;490.343;11.5574;6.44263
268.272;489.62;11.5404;6.45964
268.758;488.891;11.5234;6.47663
269.244;488.157;11.5064;6.49358
269.73;487.416;11.4895;6.51052
270.216;486.67;11.4726;6.52742
270.702;485.918;11.4557;6.5443
271.188;485.161;11.4388;6.56116
271.674;484.398;11.422;6.57799
272.16;483.63;11.4052;6.59479
272.646;482.856;11.3884;6.61156
273.132;482.078;11.3717;6.62831
273.618;481.293;11.355;6.64503
274.104;480.504;11.3383;6.66173
274.59;479.71;11.3216;6.67839
275.076;478.911;11.305;6.69503
275.562;478.106;11.2884;6.71164
276.048;477.297;11.2718;6.72823
276.534;476.483;11.2552;6.74478
277.02;475.665;11.2387;6.76131
277.506;474.841;11.2222;6.7778
277.992;474.013;11.2057;6.79427
278.478;473.181;11.1893;6.81071
278.964;472.344;11.1729;6.82713
279.45;471.502;11.1565;6.84351
279.936;470.657;11.1401;6.85986
280.422;469.806;11.1238;6.87618
280.908;468.952;11.1075;6.89248
281.394;468.093;11.0913;6.90874
281.88;467.23;11.075;6.92498
282.366;466.364;11.0588;6.94118
282.852;465.493;11.0426;6.95735
283.338;464.618;11.0265;6.9735
283.824;463.739;11.0104;6.98961
284.31;462.856;10.9943;7.00569
284.796;461.969;10.9783;7.02175
285.282;461.079;10.9622;7.03777
285.768;460.185;10.9462;7.05376
286.254;459.287;10.9303;7.06972
286.74;458.385;10.9144;7.08564
287.226;457.48;10.8985;7.10154
287.712;456.571;10.8826;7.11741
288.198;455.659;10.8668;7.13324
288.684;454.744;10.851;7.14904
289.17;453.825;10.8352;7.16481
289.656;452.902;10.8195;7.18055
290.142;451.976;10.8037;7.19626
290.628;451.047;10.7881;7.21193
291.114;450.115;10.7724;7.22757
291.6;449.18;10.7568;7.24318
292.086;448.241;10.7412;7.25876
292.572;447.299;10.7257;7.2743
293.058;446.354;10.7102;7.28981
