180;309;90
0;24.99645805;9.3294487
1;24.99628448;9.332574368
2;24.99611187;9.332179546
3;24.9959383;9.331784248
4;24.99576473;9.328210831
5;24.99559212;9.324402809
6;24.99480534;9.324610233
7;24.99325943;9.324817657
8;24.99171257;9.328392506
9;24.99016762;9.335810184
10;24.98862171;9.343228817
11;24.98707581;9.348052025
12;24.98558426;9.348100185
13;24.98422337;9.348147869
14;24.98286438;9.34819603
15;24.98150539;9.348243713
16;24.98014545;9.34829092
17;24.97878551;9.351486206
18;24.97742653;9.358287811
19;24.97488594;9.365089893
20;24.97098637;9.368124962
21;24.96708679;9.366444111
22;24.96211815;9.364762783
23;24.95561504;9.363082409
24;24.94911194;9.366211414
25;24.94337559;9.374794483
26;24.93961525;9.383376598
27;24.93585587;9.393942356
28;24.93209648;9.408880711
29;24.92788696;9.417560577
30;24.92259312;9.419153214
31;24.91729832;9.420746326
32;24.91108894;9.419491291
33;24.90202427;9.420445919
34;24.89296055;9.427567005
35;24.88389778;9.434978962
36;24.8754406;9.445468903
37;24.86777782;9.459584236
38;24.86011314;9.473698616
39;24.85244846;9.484380722
40;24.84478474;9.489115238
41;24.83678341;9.493849754
42;24.82711887;9.498584747
43;24.81524563;9.507514
44;24.80337238;9.525714397
45;24.79149914;9.543915272
46;24.77962589;9.562116146
47;24.7677536;9.577896595
48;24.75686836;9.59091568
49;24.74705791;9.6005826
50;24.73724651;9.606281281
51;24.72743511;9.611980438
52;24.71663761;9.620176792
53;24.70304871;9.631166458
54;24.6872673;9.645249367
55;24.6714859;9.664665699
56;24.65570354;9.684082985
57;24.63992214;9.703499317
58;24.62480259;9.722210407
59;24.61144352;9.736241341
60;24.59808445;9.74588728
61;24.58472538;9.755532742
62;24.57136726;9.767462254
63;24.55800819;9.782020092
64;24.54329491;9.799729824
65;24.52671719;9.821125984
66;24.50973606;9.840748787
67;24.49275684;9.857971668
68;24.47577667;9.875195026
69;24.4587965;9.889929771
70;24.44207954;9.900202751
71;24.42604256;9.912497044
72;24.41000462;9.928644657
73;24.39396572;9.947747231
74;24.37699699;9.973680019
75;24.35770321;9.996828079
76;24.33841038;10.01679897
77;24.31911755;10.03676939
78;24.29982471;10.05349207
79;24.28132343;10.06635332
80;24.26384163;10.08187437
81;24.24635792;10.10100603
82;24.22887611;10.12013865
83;24.21002579;10.14254045
84;24.18993473;10.16768503
85;24.16891289;10.19072676
86;24.14548111;10.21623182
87;24.12204933;10.23843431
88;24.09861851;10.25318193
89;24.07603264;10.26792908
90;24.05557346;10.28606701
91;24.03511333;10.30810595
92;24.01465416;10.33368397
93;23.99419498;10.36341619
94;23.97373486;10.390275
95;23.95327473;10.41369104
96;23.93141937;10.43710709
97;23.90731144;10.45730019
98;23.88239574;10.47355556
99;23.85748005;10.49335909
100;23.83256435;10.51756907
101;23.80764866;10.54177952
