k;0.367
f;0.02
ke;0.958
max H2;16.8797
max Q;380.737
oscillation t;110

time;Q;H1;H2
107.898;357.188;20.7578;12.7588
108.265;357.764;20.7484;12.7682
108.632;358.39;20.739;12.7775
108.999;359.006;20.7296;12.7869
109.366;359.612;20.7202;12.7964
109.733;360.207;20.7108;12.8058
110.1;360.792;20.7013;12.8152
110.467;361.368;20.6919;12.8247
110.834;361.933;20.6824;12.8342
111.201;362.488;20.6729;12.8437
111.568;363.034;20.6634;12.8532
111.935;363.57;20.6539;12.8627
112.302;364.097;20.6443;12.8723
112.669;364.614;20.6348;12.8818
113.036;365.122;20.6252;12.8914
113.403;365.621;20.6156;12.901
113.77;366.11;20.606;12.9105
114.137;366.591;20.5964;12.9201
114.504;367.063;20.5868;12.9298
114.871;367.526;20.5772;12.9394
115.238;367.98;20.5676;12.949
115.605;368.425;20.5579;12.9587
115.972;368.862;20.5482;12.9683
116.339;369.291;20.5386;12.978
116.706;369.711;20.5289;12.9877
117.073;370.123;20.5192;12.9974
117.44;370.526;20.5095;13.0071
117.807;370.922;20.4997;13.0168
118.174;371.309;20.49;13.0266
118.541;371.689;20.4803;13.0363
118.908;372.061;20.4705;13.046
119.275;372.425;20.4608;13.0558
119.642;372.781;20.451;13.0656
120.009;373.155;20.4412;13.0754
120.376;373.518;20.4314;13.0851
120.743;373.871;20.4216;13.0949
121.11;374.214;20.4118;13.1047
121.477;374.547;20.402;13.1146
121.844;374.871;20.3922;13.1244
122.211;375.184;20.3824;13.1342
122.578;375.488;20.3725;13.144
122.945;375.782;20.3627;13.1539
123.312;376.066;20.3528;13.1637
123.679;376.341;20.343;13.1736
124.046;376.607;20.3331;13.1835
124.413;376.864;20.3232;13.1934
124.78;377.111;20.3133;13.2032
125.147;377.35;20.3035;13.2131
125.514;377.579;20.2936;13.223
125.881;377.8;20.2837;13.2329
126.248;378.012;20.2738;13.2428
126.615;378.215;20.2638;13.2527
126.982;378.41;20.2539;13.2627
127.349;378.596;20.244;13.2726
127.716;378.774;20.2341;13.2825
128.083;378.943;20.2242;13.2924
128.45;379.105;20.2142;13.3024
128.817;379.258;20.2043;13.3123
129.184;379.403;20.1943;13.3223
129.551;379.54;20.1844;13.3322
129.918;379.669;20.1744;13.3421
130.285;379.79;20.1645;13.3521
130.652;379.904;20.1545;13.3621
131.019;380.01;20.1446;13.372
131.386;380.108;20.1346;13.382
131.753;380.199;20.1246;13.3919
132.12;380.283;20.1147;13.4019
132.487;380.359;20.1047;13.4119
132.854;380.428;20.0947;13.4219
133.221;380.49;20.0848;13.4318
133.588;380.545;20.0748;13.4418
133.955;380.593;20.0648;13.4518
134.322;380.633;20.0548;13.4618
134.689;380.667;20.0448;13.4717
135.056;380.695;20.0349;13.4817
135.423;380.715;20.0249;13.4917
135.79;380.729;20.0149;13.5017
136.157;380.736;20.0049;13.5117
136.524;380.737;19.9949;13.5216
136.891;380.731;19.985;13.5316
137.258;380.719;19.975;13.5416
137.625;380.701;19.965;13.5516
137.992;380.676;19.955;13.5616
138.359;380.646;19.9451;13.5715
138.726;380.609;19.9351;13.5815
139.093;380.566;19.9251;13.5915
139.46;380.518;19.9151;13.6015
139.827;380.463;19.9051;13.6114
140.194;380.403;19.8952;13.6214
140.561;380.337;19.8852;13.6314
140.928;380.265;19.8752;13.6413
141.295;380.188;19.8653;13.6513
141.662;380.105;19.8553;13.6613
142.029;380.016;19.8453;13.6712
142.396;379.922;19.8354;13.6812
142.763;379.823;19.8254;13.6912
143.13;379.718;19.8155;13.7011
143.497;379.608;19.8055;13.7111
143.864;379.493;19.7956;13.721
144.231;379.373;19.7856;13.731
144.598;379.248;19.7757;13.7409
144.965;379.118;19.7657;13.7508
145.332;378.982;19.7558;13.7608
145.699;378.842;19.7459;13.7707
146.066;378.697;19.7359;13.7806
146.433;378.547;19.726;13.7906
146.8;378.393;19.7161;13.8005
147.167;378.234;19.7062;13.8104
147.534;378.07;19.6963;13.8203
147.901;377.901;19.6864;13.8302
148.268;377.728;19.6765;13.8401
148.635;377.551;19.6666;13.85
149.002;377.369;19.6567;13.8599
149.369;377.182;19.6468;13.8698
149.736;376.992;19.6369;13.8797
150.103;376.797;19.627;13.8896
150.47;376.598;19.6171;13.8995
150.837;376.394;19.6073;13.9093
151.204;376.187;19.5974;13.9192
151.571;375.975;19.5875;13.929
151.938;375.759;19.5777;13.9389
152.305;375.54;19.5678;13.9487
152.672;375.316;19.558;13.9586
153.039;375.089;19.5482;13.9684
153.406;374.857;19.5383;13.9783
153.773;374.622;19.5285;13.9881
154.14;374.383;19.5187;13.9979
154.507;374.14;19.5089;14.0077
154.874;373.894;19.4991;14.0175
155.241;373.644;19.4893;14.0273
155.608;373.39;19.4795;14.0371
155.975;373.133;19.4697;14.0469
156.342;372.872;19.4599;14.0567
156.709;372.608;19.4502;14.0664
157.076;372.34;19.4404;14.0762
157.443;372.069;19.4306;14.0859
157.81;371.794;19.4209;14.0957
158.177;371.516;19.4111;14.1054
158.544;371.235;19.4014;14.1152
158.911;370.951;19.3917;14.1249
159.278;370.663;19.382;14.1346
159.645;370.373;19.3722;14.1443
160.012;370.079;19.3625;14.154
160.379;369.782;19.3528;14.1637
160.746;369.481;19.3432;14.1734
161.113;369.178;19.3335;14.1831
161.48;368.872;19.3238;14.1928
161.847;368.563;19.3141;14.2024
162.214;368.251;19.3045;14.2121
162.581;367.936;19.2948;14.2218
162.948;367.618;19.2852;14.2314
163.315;367.297;19.2756;14.241
163.682;366.974;19.2659;14.2507
164.049;366.648;19.2563;14.2603
164.416;366.319;19.2467;14.2699
164.783;365.987;19.2371;14.2795
165.15;365.653;19.2275;14.2891
165.517;365.316;19.2179;14.2986
165.884;364.976;19.2084;14.3082
166.251;364.634;19.1988;14.3178
166.618;364.289;19.1893;14.3273
166.985;363.942;19.1797;14.3369
167.352;363.592;19.1702;14.3464
167.719;363.24;19.1606;14.3559
168.086;362.885;19.1511;14.3655
168.453;362.528;19.1416;14.375
168.82;362.168;19.1321;14.3845
169.187;361.806;19.1226;14.3939
169.554;361.442;19.1132;14.4034
169.921;361.076;19.1037;14.4129
170.288;360.707;19.0942;14.4224
170.655;360.336;19.0848;14.4318
171.022;359.962;19.0753;14.4412
171.389;359.587;19.0659;14.4507
171.756;359.209;19.0565;14.4601
172.123;358.829;19.0471;14.4695
172.49;358.447;19.0377;14.4789
172.857;358.063;19.0283;14.4883
173.224;357.677;19.0189;14.4977
173.591;357.289;19.0095;14.5071
173.958;356.899;19.0002;14.5164
174.325;356.507;18.9908;14.5258
174.692;356.112;18.9815;14.5351
175.059;355.716;18.9721;14.5444
175.426;355.318;18.9628;14.5538
175.793;354.918;18.9535;14.5631
176.16;354.516;18.9442;14.5724
176.527;354.112;18.9349;14.5817
176.894;353.706;18.9257;14.5909
177.261;353.299;18.9164;14.6002
177.628;352.889;18.9071;14.6095
177.995;352.478;18.8979;14.6187
178.362;352.065;18.8887;14.6279
178.729;351.651;18.8794;14.6372
179.096;351.234;18.8702;14.6464
179.463;350.816;18.861;14.6556
179.83;350.396;18.8518;14.6648
180.197;349.975;18.8426;14.6739
180.564;349.552;18.8335;14.6831
180.931;349.127;18.8243;14.6923
181.298;348.7;18.8152;14.7014
181.665;348.272;18.806;14.7105
182.032;347.843;18.7969;14.7197
182.399;347.412;18.7878;14.7288
182.766;346.979;18.7787;14.7379
183.133;346.545;18.7696;14.747
183.5;346.109;18.7605;14.7561
183.867;345.672;18.7515;14.7651
184.234;345.233;18.7424;14.7742
184.601;344.793;18.7334;14.7832
184.968;344.351;18.7243;14.7922
185.335;343.908;18.7153;14.8013
185.702;343.463;18.7063;14.8103
186.069;343.017;18.6973;14.8193
186.436;342.57;18.6883;14.8283
186.803;342.121;18.6793;14.8372
187.17;341.671;18.6704;14.8462
187.537;341.22;18.6614;14.8552
187.904;340.767;18.6525;14.8641
188.271;340.313;18.6436;14.873
188.638;339.858;18.6347;14.8819
189.005;339.402;18.6257;14.8908
189.372;338.944;18.6169;14.8997
189.739;338.485;18.608;14.9086
190.106;338.024;18.5991;14.9175
190.473;337.563;18.5903;14.9263
190.84;337.1;18.5814;14.9352
191.207;336.636;18.5726;14.944
191.574;336.171;18.5638;14.9528
191.941;335.705;18.555;14.9616
192.308;335.237;18.5462;14.9704
192.675;334.769;18.5374;14.9792
193.042;334.299;18.5286;14.988
193.409;333.828;18.5199;14.9967
193.776;333.356;18.5111;15.0055
194.143;332.883;18.5024;15.0142
194.51;332.409;18.4937;15.0229
194.877;331.933;18.485;15.0316
195.244;331.457;18.4763;15.0403
195.611;330.98;18.4676;15.049
195.978;330.501;18.4589;15.0577
196.345;330.022;18.4503;15.0663
196.712;329.542;18.4416;15.075
197.079;329.06;18.433;15.0836
197.446;328.578;18.4244;15.0922
197.813;328.094;18.4157;15.1008
198.18;327.61;18.4072;15.1094
198.547;327.125;18.3986;15.118
198.914;326.638;18.39;15.1266
199.281;326.151;18.3814;15.1351
199.648;325.663;18.3729;15.1437
200.015;325.174;18.3644;15.1522
200.382;324.684;18.3559;15.1607
200.749;324.193;18.3474;15.1692
201.116;323.701;18.3389;15.1777
201.483;323.209;18.3304;15.1862
201.85;322.715;18.3219;15.1947
202.217;322.221;18.3135;15.2031
202.584;321.726;18.305;15.2116
202.951;321.23;18.2966;15.22
203.318;320.733;18.2882;15.2284
203.685;320.235;18.2798;15.2368
204.052;319.736;18.2714;15.2452
204.419;319.237;18.263;15.2536
204.786;318.737;18.2547;15.2619
205.153;318.236;18.2463;15.2703
205.52;317.734;18.238;15.2786
205.887;317.232;18.2296;15.2869
206.254;316.728;18.2213;15.2952
206.621;316.224;18.213;15.3035
206.988;315.72;18.2048;15.3118
207.355;315.214;18.1965;15.3201
207.722;314.708;18.1882;15.3283
208.089;314.201;18.18;15.3366
208.456;313.693;18.1718;15.3448
208.823;313.185;18.1635;15.353
209.19;312.676;18.1553;15.3612
209.557;312.166;18.1472;15.3694
209.924;311.656;18.139;15.3776
210.291;311.144;18.1308;15.3858
210.658;310.633;18.1227;15.3939
211.025;310.12;18.1145;15.4021
211.392;309.607;18.1064;15.4102
211.759;309.093;18.0983;15.4183
212.126;308.579;18.0902;15.4264
212.493;308.064;18.0821;15.4345
212.86;307.548;18.0741;15.4425
213.227;307.032;18.066;15.4506
213.594;306.515;18.058;15.4586
213.961;305.997;18.0499;15.4667
214.328;305.479;18.0419;15.4747
214.695;304.96;18.0339;15.4827
215.062;304.441;18.0259;15.4907
215.429;303.921;18.0179;15.4986
215.796;303.4;18.01;15.5066
216.163;302.879;18.002;15.5145
216.53;302.357;17.9941;15.5225
216.897;301.835;17.9862;15.5304
217.264;301.312;17.9783;15.5383
217.631;300.789;17.9704;15.5462
217.998;300.265;17.9625;15.5541
218.365;299.741;17.9547;15.5619
218.732;299.216;17.9468;15.5698
219.099;298.69;17.939;15.5776
219.466;298.164;17.9311;15.5854
219.833;297.638;17.9233;15.5932
220.2;297.111;17.9155;15.601
220.567;296.583;17.9078;15.6088
220.934;296.055;17.9;15.6166
221.301;295.527;17.8922;15.6243
221.668;294.997;17.8845;15.6321
222.035;294.468;17.8768;15.6398
222.402;293.938;17.8691;15.6475
222.769;293.407;17.8614;15.6552
223.136;292.877;17.8537;15.6629
223.503;292.345;17.846;15.6706
223.87;291.813;17.8383;15.6782
224.237;291.281;17.8307;15.6859
224.604;290.748;17.8231;15.6935
224.971;290.215;17.8155;15.7011
225.338;289.681;17.8079;15.7087
225.705;289.147;17.8003;15.7163
226.072;288.612;17.7927;15.7239
226.439;288.077;17.7851;15.7314
226.806;287.542;17.7776;15.739
227.173;287.006;17.7701;15.7465
227.54;286.47;17.7626;15.754
227.907;285.933;17.7551;15.7615
228.274;285.396;17.7476;15.769
228.641;284.859;17.7401;15.7765
229.008;284.321;17.7326;15.784
229.375;283.783;17.7252;15.7914
229.742;283.244;17.7177;15.7988
230.109;282.705;17.7103;15.8063
230.476;282.15;17.7029;15.8137
230.843;281.594;17.6955;15.821
231.21;281.035;17.6882;15.8284
231.577;280.474;17.6808;15.8358
231.944;279.911;17.6735;15.8431
232.311;279.346;17.6661;15.8505
232.678;278.779;17.6588;15.8578
233.045;278.21;17.6515;15.8651
233.412;277.64;17.6442;15.8724
233.779;277.067;17.637;15.8796
234.146;276.492;17.6297;15.8869
234.513;275.916;17.6225;15.8941
234.88;275.338;17.6152;15.9013
235.247;274.758;17.608;15.9086
235.614;274.176;17.6008;15.9158
235.981;273.592;17.5937;15.9229
236.348;273.007;17.5865;15.9301
236.715;272.42;17.5793;15.9372
237.082;271.832;17.5722;15.9444
237.449;271.242;17.5651;15.9515
237.816;270.65;17.558;15.9586
238.183;270.057;17.5509;15.9657
238.55;269.463;17.5438;15.9728
238.917;268.866;17.5368;15.9798
239.284;268.234;17.5297;15.9869
239.651;267.567;17.5227;15.9939
240.018;266.899;17.5157;16.0009
240.385;266.231;17.5087;16.0079
240.752;265.562;17.5017;16.0148
241.119;264.893;17.4948;16.0218
241.486;264.223;17.4879;16.0287
241.853;263.552;17.4809;16.0356
242.22;262.881;17.474;16.0425
242.587;262.21;17.4672;16.0494
242.954;261.538;17.4603;16.0563
243.321;260.866;17.4534;16.0631
243.688;260.194;17.4466;16.07
244.055;259.521;17.4398;16.0768
244.422;258.847;17.433;16.0836
244.789;258.174;17.4262;16.0904
245.156;257.5;17.4195;16.0971
245.523;256.826;17.4127;16.1039
245.89;256.151;17.406;16.1106
246.257;255.477;17.3993;16.1173
246.624;254.802;17.3926;16.124
246.991;254.126;17.3859;16.1306
247.358;253.451;17.3793;16.1373
247.725;252.775;17.3727;16.1439
248.092;252.043;17.366;16.1505
248.459;251.254;17.3594;16.1571
248.826;250.467;17.3529;16.1637
249.193;249.682;17.3463;16.1703
249.56;248.897;17.3398;16.1768
249.927;248.114;17.3333;16.1833
250.294;247.332;17.3268;16.1898
250.661;246.552;17.3203;16.1963
251.028;245.773;17.3138;16.2027
251.395;244.995;17.3074;16.2092
251.762;244.218;17.301;16.2156
252.129;243.443;17.2946;16.222
252.496;242.669;17.2882;16.2284
252.863;241.896;17.2819;16.2347
253.23;241.125;17.2755;16.241
253.597;240.355;17.2692;16.2473
253.964;239.586;17.2629;16.2536
254.331;238.818;17.2567;16.2599
254.698;238.052;17.2504;16.2662
255.065;237.287;17.2442;16.2724
255.432;236.524;17.238;16.2786
255.799;235.761;17.2318;16.2848
256.166;235;17.2256;16.291
256.533;234.241;17.2195;16.2971
256.9;233.482;17.2133;16.3032
257.267;232.655;17.2072;16.3094
257.634;231.761;17.2011;16.3154
258.001;230.871;17.1951;16.3215
258.368;229.984;17.189;16.3275
258.735;229.1;17.183;16.3336
259.102;228.22;17.177;16.3396
259.469;227.342;17.1711;16.3455
259.836;226.468;17.1651;16.3515
260.203;225.597;17.1592;16.3574
260.57;224.729;17.1533;16.3633
260.937;223.865;17.1474;16.3692
261.304;223.003;17.1415;16.375
261.671;222.145;17.1357;16.3809
262.038;221.289;17.1299;16.3867
262.405;220.437;17.1241;16.3925
262.772;219.588;17.1183;16.3982
263.139;218.742;17.1126;16.404
263.506;217.898;17.1069;16.4097
263.873;217.058;17.1012;16.4154
264.24;216.22;17.0955;16.4211
264.607;215.386;17.0898;16.4267
264.974;214.554;17.0842;16.4324
265.341;213.726;17.0786;16.438
265.708;212.9;17.073;16.4436
266.075;211.913;17.0674;16.4492
266.442;210.769;17.0619;16.4547
266.809;209.634;17.0564;16.4602
267.176;208.506;17.0509;16.4657
267.543;207.385;17.0454;16.4711
267.91;206.272;17.04;16.4766
268.277;205.166;17.0346;16.482
268.644;204.067;17.0293;16.4873
269.011;202.975;17.0239;16.4927
269.378;201.89;17.0186;16.498
269.745;200.813;17.0133;16.5032
270.112;199.742;17.0081;16.5085
270.479;198.678;17.0029;16.5137
270.846;197.621;16.9977;16.5189
271.213;196.57;16.9925;16.5241
271.58;195.526;16.9874;16.5292
271.947;194.489;16.9823;16.5343
272.314;193.458;16.9772;16.5394
272.681;192.434;16.9721;16.5445
273.048;191.416;16.9671;16.5495
273.415;190.404;16.9621;16.5545
273.782;189.398;16.9571;16.5595
274.149;188.399;16.9522;16.5644
274.516;187.405;16.9472;16.5694
274.883;186.418;16.9423;16.5743
275.25;185.221;16.9375;16.5791
275.617;183.823;16.9326;16.584
275.984;182.44;16.9278;16.5888
276.351;181.072;16.9231;16.5935
276.718;179.719;16.9183;16.5983
277.085;178.379;16.9136;16.603
277.452;177.053;16.909;16.6076
277.819;175.742;16.9043;16.6122
278.186;174.443;16.8998;16.6168
278.553;173.158;16.8952;16.6214
278.92;171.887;16.8907;16.6259
279.287;170.628;16.8862;16.6304
279.654;169.381;16.8817;16.6349
280.021;168.147;16.8773;16.6393
280.388;166.926;16.8729;16.6437
280.755;165.716;16.8686;16.648
281.122;164.519;16.8642;16.6524
281.489;163.333;16.8599;16.6567
281.856;162.159;16.8557;16.6609
282.223;160.996;16.8514;16.6652
282.59;159.844;16.8472;16.6694
282.957;158.703;16.843;16.6735
283.324;157.573;16.8389;16.6777
283.691;156.454;16.8348;16.6818
284.058;155.013;16.8307;16.6859
284.425;153.268;16.8267;16.6899
284.792;151.552;16.8227;16.6939
