k;0.367
f;0.02
ke;1.116
max H2;17.2121
max Q;431.563
oscillation t;129

time;Q;H1;H2
76.703;253.643;24.3283;9.99763
77.07;255.188;24.3216;10.0043
77.437;256.696;24.3149;10.011
77.804;258.168;24.3082;10.0178
78.171;259.605;24.3014;10.0245
78.538;261.007;24.2945;10.0314
78.905;262.375;24.2877;10.0382
79.272;263.71;24.2808;10.0451
79.639;265.012;24.2739;10.0521
80.006;266.283;24.2669;10.059
80.373;267.523;24.2599;10.066
80.74;268.732;24.2529;10.073
81.107;269.912;24.2458;10.0801
81.474;271.063;24.2387;10.0872
81.841;272.185;24.2316;10.0943
82.208;273.28;24.2244;10.1015
82.575;274.348;24.2173;10.1086
82.942;275.39;24.2101;10.1158
83.309;276.405;24.2028;10.1231
83.676;277.396;24.1956;10.1303
84.043;278.362;24.1883;10.1376
84.41;279.304;24.181;10.1449
84.777;280.223;24.1736;10.1523
85.144;281.119;24.1663;10.1596
85.511;281.993;24.1589;10.167
85.878;282.846;24.1515;10.1744
86.245;283.677;24.1441;10.1818
86.612;284.487;24.1366;10.1893
86.979;285.278;24.1292;10.1967
87.346;286.049;24.1217;10.2042
87.713;286.801;24.1142;10.2117
88.08;287.534;24.1066;10.2193
88.447;288.25;24.0991;10.2268
88.814;288.947;24.0915;10.2344
89.181;289.628;24.0839;10.242
89.548;290.292;24.0763;10.2496
89.915;290.939;24.0687;10.2572
90.282;292.1;24.0611;10.2648
90.649;293.755;24.0534;10.2725
91.016;295.377;24.0457;10.2802
91.383;296.966;24.0379;10.288
91.75;298.523;24.0301;10.2958
92.117;300.048;24.0223;10.3036
92.484;301.542;24.0144;10.3115
92.851;303.006;24.0065;10.3195
93.218;304.439;23.9985;10.3274
93.585;305.843;23.9905;10.3354
93.952;307.217;23.9825;10.3434
94.319;308.563;23.9744;10.3515
94.686;309.88;23.9663;10.3596
95.053;311.17;23.9581;10.3678
95.42;312.432;23.95;10.3759
95.787;313.668;23.9418;10.3841
96.154;314.877;23.9335;10.3924
96.521;316.06;23.9253;10.4007
96.888;317.218;23.917;10.409
97.255;318.351;23.9086;10.4173
97.622;319.46;23.9003;10.4256
97.989;320.544;23.8919;10.434
98.356;321.605;23.8835;10.4425
98.723;322.643;23.875;10.4509
99.09;323.658;23.8665;10.4594
99.457;324.651;23.858;10.4679
99.824;325.622;23.8495;10.4764
100.191;326.572;23.841;10.4849
100.558;327.5;23.8324;10.4935
100.925;328.408;23.8238;10.5021
101.292;329.296;23.8152;10.5107
101.659;330.164;23.8065;10.5194
102.026;331.012;23.7979;10.528
102.393;331.841;23.7892;10.5367
102.76;332.652;23.7805;10.5454
103.127;333.444;23.7717;10.5542
103.494;334.218;23.763;10.5629
103.861;334.975;23.7542;10.5717
104.228;335.714;23.7454;10.5805
104.595;336.437;23.7366;10.5893
104.962;337.143;23.7278;10.5981
105.329;337.833;23.7189;10.607
105.696;338.507;23.7101;10.6158
106.063;339.165;23.7012;10.6247
106.43;339.808;23.6923;10.6336
106.797;340.436;23.6834;10.6425
107.164;341.05;23.6744;10.6515
107.531;341.649;23.6655;10.6604
107.898;342.234;23.6565;10.6694
108.265;343.232;23.6476;10.6784
108.632;344.63;23.6385;10.6874
108.999;346.001;23.6295;10.6964
109.366;347.347;23.6204;10.7055
109.733;348.666;23.6113;10.7146
110.1;349.961;23.6021;10.7238
110.467;351.23;23.5929;10.733
110.834;352.475;23.5837;10.7422
111.201;353.696;23.5744;10.7515
111.568;354.893;23.5652;10.7607
111.935;356.066;23.5558;10.7701
112.302;357.216;23.5465;10.7794
112.669;358.343;23.5371;10.7888
113.036;359.447;23.5277;10.7982
113.403;360.529;23.5183;10.8076
113.77;361.589;23.5088;10.8171
114.137;362.627;23.4993;10.8266
114.504;363.645;23.4898;10.8361
114.871;364.641;23.4802;10.8457
115.238;365.616;23.4707;10.8552
115.605;366.571;23.4611;10.8648
115.972;367.506;23.4515;10.8745
116.339;368.422;23.4418;10.8841
116.706;369.318;23.4321;10.8938
117.073;370.194;23.4224;10.9035
117.44;371.052;23.4127;10.9132
117.807;371.892;23.403;10.9229
118.174;372.713;23.3932;10.9327
118.541;373.516;23.3835;10.9425
118.908;374.301;23.3736;10.9523
119.275;375.069;23.3638;10.9621
119.642;375.82;23.354;10.9719
120.009;376.554;23.3441;10.9818
120.376;377.271;23.3342;10.9917
120.743;377.973;23.3243;11.0016
121.11;378.658;23.3144;11.0115
121.477;379.327;23.3045;11.0214
121.844;379.981;23.2945;11.0314
122.211;380.619;23.2846;11.0413
122.578;381.243;23.2746;11.0513
122.945;381.851;23.2646;11.0613
123.312;382.445;23.2546;11.0713
123.679;383.025;23.2445;11.0814
124.046;383.591;23.2345;11.0914
124.413;384.143;23.2244;11.1015
124.78;384.681;23.2143;11.1116
125.147;385.206;23.2042;11.1217
125.514;385.718;23.1941;11.1318
125.881;386.217;23.184;11.1419
126.248;386.896;23.1739;11.152
126.615;387.749;23.1637;11.1622
126.982;388.584;23.1536;11.1723
127.349;389.402;23.1434;11.1825
127.716;390.203;23.1332;11.1928
128.083;390.987;23.1229;11.203
128.45;391.754;23.1127;11.2133
128.817;392.505;23.1024;11.2235
129.184;393.24;23.0921;11.2338
129.551;393.959;23.0818;11.2442
129.918;394.663;23.0714;11.2545
130.285;395.351;23.0611;11.2648
130.652;396.023;23.0507;11.2752
131.019;396.681;23.0403;11.2856
131.386;397.324;23.0299;11.296
131.753;397.952;23.0195;11.3064
132.12;398.566;23.009;11.3169
132.487;399.166;22.9986;11.3273
132.854;399.752;22.9881;11.3378
133.221;400.325;22.9776;11.3483
133.588;400.884;22.9671;11.3588
133.955;401.429;22.9566;11.3693
134.322;401.962;22.9461;11.3798
134.689;402.481;22.9355;11.3904
135.056;402.988;22.925;11.4009
135.423;403.483;22.9144;11.4115
135.79;403.965;22.9038;11.4221
136.157;404.435;22.8932;11.4327
136.524;404.893;22.8826;11.4433
136.891;405.34;22.872;11.4539
137.258;405.775;22.8614;11.4646
137.625;406.198;22.8507;11.4752
137.992;406.611;22.8401;11.4858
138.359;407.012;22.8294;11.4965
138.726;407.402;22.8187;11.5072
139.093;407.782;22.808;11.5179
139.46;408.151;22.7973;11.5286
139.827;408.51;22.7866;11.5393
140.194;408.859;22.7759;11.55
140.561;409.198;22.7652;11.5607
140.928;409.526;22.7545;11.5714
141.295;409.845;22.7437;11.5822
141.662;410.155;22.733;11.5929
142.029;410.455;22.7222;11.6037
142.396;410.746;22.7115;11.6144
142.763;411.028;22.7007;11.6252
143.13;411.3;22.6899;11.636
143.497;411.564;22.6791;11.6468
143.864;411.82;22.6683;11.6576
144.231;412.218;22.6575;11.6684
144.598;412.755;22.6467;11.6792
144.965;413.279;22.6359;11.69
145.332;413.791;22.6251;11.7009
145.699;414.291;22.6142;11.7117
146.066;414.779;22.6033;11.7226
146.433;415.255;22.5925;11.7335
146.8;415.719;22.5816;11.7443
147.167;416.172;22.5707;11.7552
147.534;416.613;22.5597;11.7662
147.901;417.043;22.5488;11.7771
148.268;417.462;22.5379;11.788
148.635;417.87;22.5269;11.799
149.002;418.268;22.516;11.8099
149.369;418.655;22.505;11.8209
149.736;419.031;22.494;11.8319
150.103;419.397;22.483;11.8429
150.47;419.753;22.472;11.8539
150.837;420.099;22.461;11.8649
151.204;420.435;22.45;11.8759
151.571;420.762;22.439;11.8869
151.938;421.078;22.4279;11.898
152.305;421.386;22.4169;11.909
152.672;421.684;22.4059;11.9201
153.039;421.973;22.3948;11.9311
153.406;422.253;22.3837;11.9422
153.773;422.524;22.3727;11.9532
154.14;422.786;22.3616;11.9643
154.507;423.04;22.3505;11.9754
154.874;423.285;22.3394;11.9865
155.241;423.521;22.3283;11.9976
155.608;423.75;22.3172;12.0087
155.975;423.97;22.3061;12.0198
156.342;424.182;22.295;12.0309
156.709;424.386;22.2838;12.0421
157.076;424.583;22.2727;12.0532
157.443;424.772;22.2616;12.0643
157.81;424.953;22.2504;12.0755
158.177;425.127;22.2393;12.0866
158.544;425.293;22.2282;12.0977
158.911;425.452;22.217;12.1089
159.278;425.604;22.2059;12.1201
159.645;425.749;22.1947;12.1312
160.012;425.887;22.1835;12.1424
160.379;426.018;22.1724;12.1535
160.746;426.142;22.1612;12.1647
161.113;426.26;22.15;12.1759
161.48;426.371;22.1388;12.1871
161.847;426.475;22.1277;12.1982
162.214;426.661;22.1165;12.2094
162.581;426.925;22.1053;12.2206
162.948;427.18;22.0941;12.2318
163.315;427.427;22.0829;12.243
163.682;427.665;22.0717;12.2542
164.049;427.896;22.0605;12.2654
164.416;428.118;22.0493;12.2766
164.783;428.332;22.038;12.2879
165.15;428.538;22.0268;12.2991
165.517;428.737;22.0156;12.3103
165.884;428.928;22.0043;12.3216
166.251;429.111;21.9931;12.3328
166.618;429.287;21.9818;12.3441
166.985;429.456;21.9706;12.3553
167.352;429.617;21.9593;12.3666
167.719;429.771;21.9481;12.3779
168.086;429.918;21.9368;12.3891
168.453;430.059;21.9255;12.4004
168.82;430.192;21.9142;12.4117
169.187;430.318;21.903;12.423
169.554;430.438;21.8917;12.4342
169.921;430.551;21.8804;12.4455
170.288;430.658;21.8691;12.4568
170.655;430.759;21.8578;12.4681
171.022;430.853;21.8465;12.4794
171.389;430.94;21.8352;12.4907
171.756;431.022;21.8239;12.502
172.123;431.097;21.8126;12.5133
172.49;431.167;21.8013;12.5246
172.857;431.231;21.79;12.5359
173.224;431.288;21.7787;12.5472
173.591;431.341;21.7674;12.5585
173.958;431.387;21.7561;12.5698
174.325;431.428;21.7448;12.5811
174.692;431.463;21.7335;12.5924
175.059;431.493;21.7222;12.6037
175.426;431.517;21.7109;12.6151
175.793;431.536;21.6995;12.6264
176.16;431.55;21.6882;12.6377
176.527;431.559;21.6769;12.649
176.894;431.563;21.6656;12.6603
177.261;431.561;21.6543;12.6716
177.628;431.555;21.643;12.6829
177.995;431.544;21.6317;12.6942
178.362;431.528;21.6204;12.7056
178.729;431.507;21.609;12.7169
179.096;431.482;21.5977;12.7282
179.463;431.452;21.5864;12.7395
179.83;431.417;21.5751;12.7508
180.197;431.41;21.5638;12.7621
180.564;431.397;21.5525;12.7734
180.931;431.376;21.5412;12.7847
181.298;431.348;21.5299;12.796
181.665;431.313;21.5186;12.8073
182.032;431.272;21.5073;12.8186
182.399;431.224;21.496;12.8299
182.766;431.169;21.4847;12.8412
183.133;431.107;21.4734;12.8526
183.5;431.04;21.4621;12.8639
183.867;430.966;21.4508;12.8751
184.234;430.885;21.4395;12.8864
184.601;430.798;21.4282;12.8977
184.968;430.706;21.4169;12.909
185.335;430.607;21.4056;12.9203
185.702;430.502;21.3943;12.9316
186.069;430.392;21.383;12.9429
186.436;430.275;21.3717;12.9542
186.803;430.153;21.3605;12.9654
187.17;430.025;21.3492;12.9767
187.537;429.892;21.3379;12.988
187.904;429.753;21.3266;12.9993
188.271;429.609;21.3154;13.0105
188.638;429.459;21.3041;13.0218
189.005;429.305;21.2929;13.033
189.372;429.145;21.2816;13.0443
189.739;428.979;21.2704;13.0555
190.106;428.809;21.2591;13.0668
190.473;428.634;21.2479;13.078
190.84;428.454;21.2367;13.0892
191.207;428.269;21.2254;13.1005
191.574;428.079;21.2142;13.1117
191.941;427.885;21.203;13.1229
192.308;427.685;21.1918;13.1341
192.675;427.482;21.1806;13.1453
193.042;427.273;21.1694;13.1565
193.409;427.06;21.1582;13.1677
193.776;426.843;21.147;13.1789
194.143;426.622;21.1358;13.1901
194.51;426.396;21.1246;13.2013
194.877;426.166;21.1134;13.2125
195.244;425.931;21.1023;13.2236
195.611;425.693;21.0911;13.2348
195.978;425.451;21.0799;13.246
196.345;425.204;21.0688;13.2571
196.712;424.954;21.0577;13.2683
197.079;424.699;21.0465;13.2794
197.446;424.441;21.0354;13.2905
197.813;424.179;21.0243;13.3016
198.18;423.913;21.0131;13.3128
198.547;423.644;21.002;13.3239
198.914;423.371;20.9909;13.335
199.281;423.094;20.9798;13.3461
199.648;422.813;20.9688;13.3571
200.015;422.53;20.9577;13.3682
200.382;422.242;20.9466;13.3793
200.749;421.952;20.9355;13.3904
201.116;421.658;20.9245;13.4014
201.483;421.36;20.9134;13.4125
201.85;421.06;20.9024;13.4235
202.217;420.756;20.8914;13.4345
202.584;420.449;20.8803;13.4456
202.951;420.139;20.8693;13.4566
203.318;419.825;20.8583;13.4676
203.685;419.509;20.8473;13.4786
204.052;419.19;20.8363;13.4896
204.419;418.867;20.8253;13.5006
204.786;418.542;20.8144;13.5116
205.153;418.214;20.8034;13.5225
205.52;417.883;20.7924;13.5335
205.887;417.549;20.7815;13.5444
206.254;417.213;20.7705;13.5554
206.621;416.873;20.7596;13.5663
206.988;416.531;20.7487;13.5772
207.355;416.186;20.7378;13.5881
207.722;415.839;20.7269;13.599
208.089;415.489;20.716;13.6099
208.456;415.137;20.7051;13.6208
208.823;414.782;20.6942;13.6317
209.19;414.424;20.6833;13.6426
209.557;414.064;20.6725;13.6534
209.924;413.702;20.6616;13.6643
210.291;413.337;20.6508;13.6751
210.658;412.97;20.64;13.6859
211.025;412.6;20.6291;13.6968
211.392;412.228;20.6183;13.7076
211.759;411.854;20.6075;13.7184
212.126;411.478;20.5967;13.7292
212.493;411.099;20.586;13.74
212.86;410.719;20.5752;13.7507
213.227;410.336;20.5644;13.7615
213.594;409.951;20.5537;13.7722
213.961;409.564;20.5429;13.783
214.328;409.175;20.5322;13.7937
214.695;408.783;20.5215;13.8044
215.062;408.39;20.5108;13.8151
215.429;407.995;20.5001;13.8258
215.796;407.598;20.4894;13.8365
216.163;407.199;20.4787;13.8472
216.53;406.798;20.468;13.8579
216.897;406.395;20.4574;13.8685
217.264;405.991;20.4467;13.8792
217.631;405.584;20.4361;13.8898
217.998;405.176;20.4255;13.9004
218.365;404.766;20.4148;13.9111
218.732;404.354;20.4042;13.9217
219.099;403.94;20.3936;13.9323
219.466;403.525;20.3831;13.9428
219.833;403.108;20.3725;13.9534
220.2;402.69;20.3619;13.964
220.567;402.269;20.3514;13.9745
220.934;401.847;20.3408;13.9851
221.301;401.424;20.3303;13.9956
221.668;400.999;20.3198;14.0061
222.035;400.572;20.3093;14.0166
222.402;400.144;20.2988;14.0271
222.769;399.715;20.2883;14.0376
223.136;399.283;20.2778;14.0481
223.503;398.851;20.2674;14.0585
223.87;398.417;20.2569;14.069
224.237;397.981;20.2465;14.0794
224.604;397.544;20.2361;14.0898
224.971;397.106;20.2256;14.1003
225.338;396.666;20.2152;14.1107
225.705;396.225;20.2049;14.1211
226.072;395.783;20.1945;14.1314
226.439;395.339;20.1841;14.1418
226.806;394.894;20.1737;14.1522
227.173;394.448;20.1634;14.1625
227.54;394;20.1531;14.1728
227.907;393.551;20.1427;14.1832
228.274;393.101;20.1324;14.1935
228.641;392.65;20.1221;14.2038
229.008;392.197;20.1118;14.2141
229.375;391.743;20.1016;14.2243
229.742;391.288;20.0913;14.2346
230.109;390.832;20.0811;14.2448
230.476;390.375;20.0708;14.2551
230.843;389.917;20.0606;14.2653
231.21;389.457;20.0504;14.2755
231.577;388.997;20.0402;14.2857
231.944;388.535;20.03;14.2959
232.311;388.072;20.0198;14.3061
232.678;387.609;20.0096;14.3163
233.045;387.144;19.9995;14.3264
233.412;386.678;19.9893;14.3366
233.779;386.211;19.9792;14.3467
234.146;385.743;19.9691;14.3568
234.513;385.274;19.959;14.3669
234.88;384.804;19.9489;14.377
235.247;384.333;19.9388;14.3871
235.614;383.862;19.9287;14.3972
235.981;383.389;19.9187;14.4072
236.348;382.915;19.9086;14.4173
236.715;382.441;19.8986;14.4273
237.082;381.965;19.8886;14.4373
237.449;381.489;19.8786;14.4473
237.816;381.011;19.8686;14.4573
238.183;380.533;19.8586;14.4673
238.55;380.054;19.8486;14.4773
238.917;379.574;19.8387;14.4872
239.284;379.094;19.8287;14.4972
239.651;378.612;19.8188;14.5071
240.018;378.13;19.8089;14.517
240.385;377.647;19.799;14.5269
240.752;377.163;19.7891;14.5368
241.119;376.678;19.7792;14.5467
241.486;376.193;19.7693;14.5566
241.853;375.706;19.7595;14.5664
242.22;375.219;19.7497;14.5763
242.587;374.732;19.7398;14.5861
242.954;374.243;19.73;14.5959
243.321;373.754;19.7202;14.6057
243.688;373.264;19.7104;14.6155
244.055;372.773;19.7006;14.6253
244.422;372.282;19.6909;14.635
244.789;371.79;19.6811;14.6448
245.156;371.297;19.6714;14.6545
245.523;370.804;19.6616;14.6643
245.89;370.309;19.6519;14.674
246.257;369.815;19.6422;14.6837
246.624;369.319;19.6325;14.6934
246.991;368.823;19.6229;14.703
247.358;368.327;19.6132;14.7127
247.725;367.829;19.6036;14.7223
248.092;367.331;19.5939;14.732
248.459;366.833;19.5843;14.7416
248.826;366.334;19.5747;14.7512
249.193;365.834;19.5651;14.7608
249.56;365.334;19.5555;14.7704
249.927;364.833;19.5459;14.78
250.294;364.331;19.5364;14.7895
250.661;363.829;19.5268;14.7991
251.028;363.327;19.5173;14.8086
251.395;362.824;19.5078;14.8181
251.762;362.32;19.4983;14.8276
252.129;361.816;19.4888;14.8371
252.496;361.311;19.4793;14.8466
252.863;360.806;19.4699;14.856
253.23;360.3;19.4604;14.8655
253.597;359.794;19.451;14.8749
253.964;359.287;19.4415;14.8844
254.331;358.78;19.4321;14.8938
254.698;358.272;19.4227;14.9032
255.065;357.764;19.4134;14.9126
255.432;357.255;19.404;14.9219
255.799;356.746;19.3946;14.9313
256.166;356.236;19.3853;14.9406
256.533;355.726;19.3759;14.95
256.9;355.215;19.3666;14.9593
257.267;354.704;19.3573;14.9686
257.634;354.193;19.348;14.9779
258.001;353.681;19.3388;14.9872
258.368;353.168;19.3295;14.9964
258.735;352.655;19.3202;15.0057
259.102;352.142;19.311;15.0149
259.469;351.628;19.3018;15.0241
259.836;351.114;19.2926;15.0333
260.203;350.6;19.2834;15.0425
260.57;350.085;19.2742;15.0517
260.937;349.57;19.265;15.0609
261.304;349.054;19.2559;15.0701
261.671;348.538;19.2467;15.0792
262.038;348.021;19.2376;15.0883
262.405;347.505;19.2285;15.0974
262.772;346.987;19.2194;15.1065
263.139;346.47;19.2103;15.1156
263.506;345.952;19.2012;15.1247
263.873;345.433;19.1921;15.1338
264.24;344.915;19.1831;15.1428
264.607;344.396;19.1741;15.1519
264.974;343.876;19.165;15.1609
265.341;343.357;19.156;15.1699
265.708;342.836;19.147;15.1789
266.075;342.316;19.1381;15.1879
266.442;341.795;19.1291;15.1968
266.809;341.274;19.1201;15.2058
267.176;340.753;19.1112;15.2147
267.543;340.231;19.1023;15.2236
267.91;339.709;19.0934;15.2325
268.277;339.187;19.0845;15.2414
268.644;338.664;19.0756;15.2503
269.011;338.141;19.0667;15.2592
269.378;337.618;19.0578;15.2681
269.745;337.094;19.049;15.2769
270.112;336.57;19.0402;15.2857
270.479;336.046;19.0314;15.2945
270.846;335.522;19.0226;15.3033
271.213;334.997;19.0138;15.3121
271.58;334.472;19.005;15.3209
271.947;333.947;18.9962;15.3297
272.314;333.421;18.9875;15.3384
272.681;332.895;18.9788;15.3472
273.048;332.369;18.97;15.3559
273.415;331.843;18.9613;15.3646
273.782;331.316;18.9526;15.3733
274.149;330.789;18.944;15.3819
274.516;330.262;18.9353;15.3906
274.883;329.735;18.9266;15.3993
275.25;329.207;18.918;15.4079
275.617;328.679;18.9094;15.4165
275.984;328.151;18.9008;15.4251
276.351;327.623;18.8922;15.4337
276.718;327.094;18.8836;15.4423
277.085;326.565;18.875;15.4509
277.452;326.036;18.8665;15.4594
277.819;325.507;18.8579;15.468
278.186;324.977;18.8494;15.4765
278.553;324.447;18.8409;15.485
278.92;323.917;18.8324;15.4935
279.287;323.387;18.8239;15.502
279.654;322.857;18.8154;15.5105
280.021;322.326;18.807;15.5189
280.388;321.795;18.7986;15.5274
280.755;321.264;18.7901;15.5358
281.122;320.733;18.7817;15.5442
281.489;320.201;18.7733;15.5526
281.856;319.669;18.7649;15.561
282.223;319.138;18.7565;15.5694
282.59;318.605;18.7482;15.5777
282.957;318.073;18.7398;15.5861
283.324;317.541;18.7315;15.5944
283.691;317.008;18.7232;15.6027
