120;230;90
0;22.25169659;11.26488638
1;22.25122356;11.27948523
2;22.25074959;11.30634785
3;22.25027657;11.33820677
4;22.24980354;11.35624838
5;22.24932957;11.35410547
6;22.24885654;11.33665323
7;22.24838352;11.31279945
8;22.24790955;11.29460192
9;22.24699593;11.28670216
10;22.24519253;11.29314327
11;22.24259377;11.31522417
12;22.23910141;11.34386206
13;22.23560715;11.3657732
14;22.23211288;11.37729311
15;22.22861862;11.37895823
16;22.22512531;11.3607831
17;22.22163105;11.3382473
18;22.21813679;11.32608938
19;22.21464348;11.31850195
20;22.21056747;11.32559443
21;22.20527363;11.34805012
22;22.19997978;11.37491322
23;22.19468498;11.39624548
24;22.18939114;11.40957689
25;22.18409729;11.40915108
26;22.17880249;11.40085268
27;22.17350769;11.3824935
28;22.1682148;11.36797571
29;22.16206837;11.3642478
30;22.1544342;11.37693119
31;22.14680004;11.40058279
32;22.13916588;11.42630291
33;22.13153172;11.45202303
34;22.12389755;11.47250509
35;22.11690998;11.47885513
36;22.10916424;11.47510099
37;22.09957123;11.46585703
38;22.08997917;11.46213198
39;22.08038712;11.46397257
40;22.06991291;11.482512
41;22.05796814;11.50493956
42;22.04602337;11.53157187
43;22.03407955;11.55820465
44;22.02213478;11.58077574
45;22.01057911;11.59152508
46;21.99964142;11.59114075
47;21.9882412;11.5964942
48;21.97601891;11.60372162
49;21.96379662;11.6147542
50;21.95020866;11.63222551
51;21.93421364;11.66069269
52;21.91821861;11.6841898
53;21.90222359;11.70768642
54;21.88622761;11.72586441
55;21.87023354;11.7330451
56;21.85423756;11.74004269
57;21.83824348;11.74646235
58;21.82224751;11.75517893
59;21.80625343;11.76922989
60;21.78879738;11.78743172
61;21.77040577;11.8164134
62;21.75201321;11.84157944
63;21.7336216;11.86398172
64;21.71522903;11.88638353
65;21.69683743;11.89899063
66;21.67897606;11.90883398
67;21.66152;11.92209625
68;21.64406395;11.93535852
69;21.62660885;11.9486208
70;21.60803032;11.96927786
71;21.58759022;11.99721193
72;21.56714821;12.0244832
73;21.54670715;12.0505743
74;21.5262661;12.07322168
75;21.505826;12.08868217
76;21.48538399;12.10415316
77;21.46494293;12.11943579
78;21.44450188;12.13471794
79;21.42406082;12.1543746
80;21.40362072;12.1833272
