k;0.367
f;0.02
ke;1.501
max H2;8.65273
max Q;268.364
oscillation t;98

time;Q;H1;H2
32.296;127.43;11.7892;5.56715
32.663;128.878;11.7858;5.57051
33.03;130.314;11.7824;5.5739
33.397;131.737;11.779;5.57734
33.764;133.147;11.7755;5.58081
34.131;134.543;11.772;5.58432
34.498;135.927;11.7684;5.58786
34.865;137.299;11.7649;5.59144
35.232;138.657;11.7612;5.59506
35.599;140.003;11.7576;5.59871
35.966;141.336;11.7539;5.6024
36.333;142.73;11.7502;5.60612
36.7;144.184;11.7464;5.60989
37.067;145.627;11.7426;5.61368
37.434;147.057;11.7388;5.61752
37.801;148.475;11.7349;5.62139
38.168;149.881;11.731;5.6253
38.535;151.275;11.727;5.62925
38.902;152.657;11.7231;5.63324
39.269;154.027;11.719;5.63726
39.636;155.384;11.715;5.64131
40.003;156.73;11.7109;5.6454
40.37;158.064;11.7068;5.64953
40.737;159.385;11.7026;5.65369
41.104;160.695;11.6984;5.65788
41.471;161.993;11.6942;5.66211
41.838;163.279;11.6899;5.66638
42.205;164.588;11.6856;5.67067
42.572;165.92;11.6813;5.67501
42.939;167.24;11.6769;5.67937
43.306;168.549;11.6725;5.68377
43.673;169.847;11.6681;5.68821
44.04;171.133;11.6636;5.69268
44.407;172.408;11.6591;5.69718
44.774;173.671;11.6546;5.70172
45.141;174.924;11.65;5.70629
45.508;176.165;11.6454;5.71089
45.875;177.395;11.6408;5.71552
46.242;178.613;11.6361;5.72019
46.609;179.821;11.6314;5.72489
46.976;181.017;11.6267;5.72962
47.343;182.203;11.6219;5.73438
47.71;183.377;11.6171;5.73917
48.077;184.571;11.6123;5.74399
48.444;185.785;11.6074;5.74885
48.811;186.987;11.6026;5.75373
49.178;188.179;11.5976;5.75865
49.545;189.36;11.5927;5.7636
49.912;190.531;11.5877;5.76858
50.279;191.691;11.5827;5.77359
50.646;192.84;11.5777;5.77863
51.013;193.979;11.5726;5.7837
51.38;195.108;11.5675;5.7888
51.747;196.226;11.5624;5.79393
52.114;197.334;11.5572;5.79909
52.481;198.431;11.552;5.80427
52.848;199.518;11.5468;5.80949
53.215;200.595;11.5416;5.81473
53.582;201.662;11.5363;5.82001
53.949;202.719;11.531;5.82531
54.316;203.786;11.5257;5.83064
54.683;204.862;11.5203;5.83599
55.05;205.928;11.5149;5.84138
55.417;206.985;11.5095;5.84679
55.784;208.031;11.5041;5.85223
56.151;209.068;11.4986;5.8577
56.518;210.095;11.4931;5.86319
56.885;211.113;11.4876;5.86871
57.252;212.121;11.482;5.87426
57.619;213.119;11.4765;5.87983
57.986;214.108;11.4709;5.88543
58.353;215.087;11.4652;5.89106
58.72;216.057;11.4596;5.89671
59.087;217.017;11.4539;5.90238
59.454;217.969;11.4482;5.90809
59.821;218.911;11.4425;5.91381
60.188;219.851;11.4367;5.91956
60.555;220.781;11.431;5.92534
60.922;221.701;11.4252;5.93114
61.289;222.609;11.4193;5.93696
61.656;223.506;11.4135;5.94281
62.023;224.393;11.4076;5.94868
62.39;225.269;11.4017;5.95457
62.757;226.134;11.3958;5.96049
63.124;226.989;11.3899;5.96643
63.491;227.833;11.3839;5.97239
63.858;228.666;11.3779;5.97837
64.225;229.489;11.3719;5.98438
64.592;230.302;11.3659;5.9904
64.959;231.104;11.3598;5.99645
65.326;231.896;11.3538;6.00252
65.693;232.677;11.3477;6.00861
66.06;233.448;11.3416;6.01472
66.427;234.209;11.3354;6.02085
66.794;234.96;11.3293;6.027
67.161;235.7;11.3231;6.03317
67.528;236.431;11.3169;6.03936
67.895;237.151;11.3107;6.04556
68.262;237.862;11.3045;6.05179
68.629;238.563;11.2983;6.05803
68.996;239.253;11.292;6.0643
69.363;239.934;11.2857;6.07058
69.73;240.606;11.2794;6.07688
70.097;241.267;11.2731;6.08319
70.464;241.919;11.2668;6.08952
70.831;242.561;11.2604;6.09587
71.198;243.194;11.2541;6.10224
71.565;243.817;11.2477;6.10862
71.932;244.431;11.2413;6.11502
72.299;245.036;11.2349;6.12144
72.666;245.631;11.2284;6.12787
73.033;246.217;11.222;6.13432
73.4;246.794;11.2155;6.14078
73.767;247.362;11.209;6.14726
74.134;247.92;11.2025;6.15375
74.501;248.47;11.196;6.16025
74.868;249.011;11.1895;6.16677
75.235;249.542;11.183;6.17331
75.602;250.065;11.1764;6.17986
75.969;250.579;11.1699;6.18642
76.336;251.085;11.1633;6.19299
76.703;251.582;11.1567;6.19958
77.07;252.07;11.1501;6.20618
77.437;252.549;11.1435;6.2128
77.804;253.02;11.1369;6.21942
78.171;253.483;11.1302;6.22606
78.538;253.938;11.1236;6.23271
78.905;254.384;11.1169;6.23938
79.272;254.821;11.1102;6.24605
79.639;255.251;11.1036;6.25274
80.006;255.672;11.0969;6.25943
80.373;256.086;11.0902;6.26614
80.74;256.491;11.0834;6.27286
81.107;256.889;11.0767;6.27959
81.474;257.278;11.07;6.28633
81.841;257.66;11.0632;6.29308
82.208;258.034;11.0565;6.29983
82.575;258.4;11.0497;6.3066
82.942;258.759;11.0429;6.31338
83.309;259.109;11.0361;6.32017
83.676;259.453;11.0293;6.32697
84.043;259.789;11.0225;6.33377
84.41;260.117;11.0157;6.34059
84.777;260.438;11.0089;6.34741
85.144;260.752;11.0021;6.35424
85.511;261.059;10.9952;6.36108
85.878;261.358;10.9884;6.36793
86.245;261.65;10.9815;6.37478
86.612;261.936;10.9747;6.38164
86.979;262.214;10.9678;6.38851
87.346;262.485;10.9609;6.39539
87.713;262.749;10.954;6.40228
88.08;263.007;10.9471;6.40917
88.447;263.257;10.9402;6.41606
88.814;263.501;10.9333;6.42297
89.181;263.738;10.9264;6.42988
89.548;263.969;10.9195;6.4368
89.915;264.193;10.9126;6.44372
90.282;264.41;10.9056;6.45065
90.649;264.621;10.8987;6.45758
91.016;264.826;10.8918;6.46452
91.383;265.024;10.8848;6.47147
91.75;265.216;10.8779;6.47842
92.117;265.402;10.8709;6.48537
92.484;265.581;10.864;6.49233
92.851;265.755;10.857;6.49929
93.218;265.922;10.85;6.50626
93.585;266.083;10.8431;6.51324
93.952;266.239;10.8361;6.52021
94.319;266.388;10.8291;6.52719
94.686;266.531;10.8221;6.53418
95.053;266.669;10.8151;6.54117
95.42;266.801;10.8081;6.54816
95.787;266.927;10.8011;6.55515
96.154;267.048;10.7941;6.56215
96.521;267.162;10.7871;6.56915
96.888;267.272;10.7801;6.57616
97.255;267.375;10.7731;6.58317
97.622;267.474;10.7661;6.59018
97.989;267.566;10.7591;6.59719
98.356;267.654;10.7521;6.60421
98.723;267.736;10.7451;6.61122
99.09;267.813;10.7381;6.61824
99.457;267.884;10.731;6.62526
99.824;267.951;10.724;6.63229
100.191;268.012;10.717;6.63931
100.558;268.068;10.71;6.64634
100.925;268.12;10.7029;6.65337
101.292;268.166;10.6959;6.66039
101.659;268.207;10.6889;6.66742
102.026;268.243;10.6818;6.67446
102.393;268.275;10.6748;6.68149
102.76;268.301;10.6678;6.68852
103.127;268.323;10.6607;6.69555
103.494;268.34;10.6537;6.70259
103.861;268.353;10.6467;6.70962
104.228;268.36;10.6396;6.71666
104.595;268.364;10.6326;6.72369
104.962;268.362;10.6256;6.73073
105.329;268.356;10.6185;6.73776
105.696;268.346;10.6115;6.7448
106.063;268.331;10.6045;6.75183
106.43;268.312;10.5974;6.75886
106.797;268.289;10.5904;6.7659
107.164;268.261;10.5834;6.77293
107.531;268.229;10.5763;6.77996
107.898;268.193;10.5693;6.78699
108.265;268.152;10.5623;6.79402
108.632;268.108;10.5552;6.80105
108.999;268.059;10.5482;6.80808
109.366;268.006;10.5412;6.8151
109.733;267.949;10.5342;6.82213
110.1;267.888;10.5271;6.82915
110.467;267.824;10.5201;6.83617
110.834;267.755;10.5131;6.84319
111.201;267.683;10.5061;6.85021
111.568;267.606;10.4991;6.85723
111.935;267.526;10.4921;6.86424
112.302;267.442;10.485;6.87125
112.669;267.355;10.478;6.87826
113.036;267.263;10.471;6.88527
113.403;267.168;10.464;6.89227
113.77;267.07;10.457;6.89928
114.137;266.967;10.45;6.90628
114.504;266.862;10.443;6.91327
114.871;266.752;10.436;6.92027
115.238;266.64;10.429;6.92726
115.605;266.524;10.4221;6.93425
115.972;266.404;10.4151;6.94123
116.339;266.281;10.4081;6.94821
116.706;266.155;10.4011;6.95519
117.073;266.025;10.3941;6.96217
117.44;265.892;10.3872;6.96914
117.807;265.756;10.3802;6.97611
118.174;265.617;10.3732;6.98307
118.541;265.474;10.3663;6.99003
118.908;265.328;10.3593;6.99699
119.275;265.179;10.3524;7.00394
119.642;265.028;10.3454;7.01089
120.009;264.873;10.3385;7.01784
120.376;264.715;10.3315;7.02478
120.743;264.553;10.3246;7.03172
121.11;264.389;10.3176;7.03865
121.477;264.222;10.3107;7.04558
121.844;264.053;10.3038;7.0525
122.211;263.88;10.2969;7.05942
122.578;263.704;10.29;7.06633
122.945;263.526;10.2831;7.07325
123.312;263.345;10.2761;7.08015
123.679;263.161;10.2692;7.08705
124.046;262.974;10.2623;7.09395
124.413;262.784;10.2555;7.10084
124.78;262.592;10.2486;7.10772
125.147;262.397;10.2417;7.11461
125.514;262.2;10.2348;7.12148
125.881;262;10.2279;7.12835
126.248;261.797;10.2211;7.13522
126.615;261.592;10.2142;7.14208
126.982;261.384;10.2074;7.14893
127.349;261.174;10.2005;7.15578
127.716;260.961;10.1937;7.16262
128.083;260.745;10.1868;7.16946
128.45;260.528;10.18;7.17629
128.817;260.308;10.1732;7.18312
129.184;260.085;10.1664;7.18994
129.551;259.86;10.1595;7.19676
129.918;259.633;10.1527;7.20357
130.285;259.404;10.1459;7.21037
130.652;259.172;10.1391;7.21717
131.019;258.938;10.1323;7.22396
131.386;258.701;10.1256;7.23074
131.753;258.463;10.1188;7.23752
132.12;258.222;10.112;7.24429
132.487;257.979;10.1052;7.25106
132.854;257.734;10.0985;7.25782
133.221;257.486;10.0917;7.26457
133.588;257.237;10.085;7.27132
133.955;256.986;10.0782;7.27806
134.322;256.732;10.0715;7.28479
134.689;256.476;10.0648;7.29152
135.056;256.219;10.0581;7.29824
135.423;255.959;10.0513;7.30495
135.79;255.697;10.0446;7.31165
136.157;255.434;10.0379;7.31835
136.524;255.168;10.0313;7.32505
136.891;254.9;10.0246;7.33173
137.258;254.631;10.0179;7.33841
137.625;254.36;10.0112;7.34508
137.992;254.086;10.0046;7.35175
138.359;253.811;9.99789;7.3584
138.726;253.534;9.99125;7.36505
139.093;253.255;9.9846;7.37169
139.46;252.975;9.97797;7.37833
139.827;252.692;9.97134;7.38496
140.194;252.408;9.96472;7.39158
140.561;252.122;9.95811;7.39819
140.928;251.835;9.9515;7.4048
141.295;251.545;9.9449;7.41139
141.662;251.254;9.93831;7.41798
142.029;250.962;9.93173;7.42457
142.396;250.667;9.92516;7.43114
142.763;250.371;9.91859;7.43771
143.13;250.073;9.91203;7.44427
143.497;249.774;9.90548;7.45082
143.864;249.473;9.89894;7.45736
144.231;249.171;9.8924;7.4639
144.598;248.866;9.88587;7.47043
144.965;248.561;9.87935;7.47694
145.332;248.254;9.87284;7.48346
145.699;247.945;9.86634;7.48996
146.066;247.635;9.85984;7.49646
146.433;247.323;9.85335;7.50294
146.8;247.01;9.84687;7.50942
147.167;246.695;9.8404;7.51589
147.534;246.379;9.83394;7.52236
147.901;246.061;9.82749;7.52881
148.268;245.742;9.82104;7.53526
148.635;245.422;9.8146;7.54169
149.002;245.1;9.80817;7.54812
149.369;244.777;9.80175;7.55454
149.736;244.452;9.79534;7.56096
150.103;244.127;9.78894;7.56736
150.47;243.799;9.78254;7.57375
150.837;243.471;9.77616;7.58014
151.204;243.141;9.76978;7.58652
151.571;242.81;9.76341;7.59289
151.938;242.477;9.75705;7.59925
152.305;242.144;9.7507;7.6056
152.672;241.809;9.74435;7.61194
153.039;241.472;9.73802;7.61828
153.406;241.135;9.73169;7.6246
153.773;240.796;9.72538;7.63092
154.14;240.456;9.71907;7.63723
154.507;240.115;9.71277;7.64353
154.874;239.773;9.70648;7.64982
155.241;239.429;9.7002;7.6561
155.608;239.084;9.69393;7.66237
155.975;238.739;9.68766;7.66863
156.342;238.392;9.68141;7.67489
156.709;238.043;9.67517;7.68113
157.076;237.694;9.66893;7.68737
157.443;237.344;9.6627;7.69359
157.81;236.992;9.65649;7.69981
158.177;236.64;9.65028;7.70602
158.544;236.275;9.64408;7.71222
158.911;235.909;9.63789;7.7184
159.278;235.54;9.63171;7.72458
159.645;235.168;9.62554;7.73075
160.012;234.795;9.61938;7.73691
160.379;234.419;9.61323;7.74306
160.746;234.041;9.60709;7.7492
161.113;233.661;9.60096;7.75533
161.48;233.279;9.59484;7.76145
161.847;232.894;9.58873;7.76756
162.214;232.508;9.58263;7.77366
162.581;232.12;9.57654;7.77975
162.948;231.729;9.57046;7.78583
163.315;231.337;9.56439;7.7919
163.682;230.943;9.55833;7.79796
164.049;230.546;9.55229;7.80401
164.416;230.148;9.54625;7.81005
164.783;229.748;9.54022;7.81608
165.15;229.346;9.5342;7.8221
165.517;228.942;9.52819;7.8281
165.884;228.537;9.5222;7.8341
166.251;228.13;9.51621;7.84008
166.618;227.721;9.51024;7.84606
166.985;227.31;9.50427;7.85202
167.352;226.873;9.49832;7.85798
167.719;226.41;9.49238;7.86392
168.086;225.945;9.48645;7.86985
168.453;225.48;9.48053;7.87576
168.82;225.014;9.47463;7.88167
169.187;224.547;9.46874;7.88756
169.554;224.078;9.46286;7.89344
169.921;223.609;9.45699;7.89931
170.288;223.139;9.45113;7.90516
170.655;222.667;9.44529;7.91101
171.022;222.195;9.43946;7.91684
171.389;221.722;9.43364;7.92266
171.756;221.248;9.42783;7.92846
172.123;220.773;9.42204;7.93426
172.49;220.297;9.41626;7.94004
172.857;219.821;9.41049;7.94581
173.224;219.343;9.40473;7.95156
173.591;218.865;9.39899;7.95731
173.958;218.386;9.39326;7.96304
174.325;217.906;9.38754;7.96876
174.692;217.425;9.38183;7.97446
175.059;216.944;9.37614;7.98016
175.426;216.461;9.37046;7.98584
175.793;215.978;9.36479;7.9915
176.16;215.453;9.35914;7.99716
176.527;214.887;9.3535;8.0028
176.894;214.321;9.34787;8.00843
177.261;213.755;9.34226;8.01404
177.628;213.19;9.33666;8.01963
177.995;212.624;9.33108;8.02521
178.362;212.06;9.32552;8.03078
178.729;211.495;9.31996;8.03633
179.096;210.931;9.31443;8.04187
179.463;210.367;9.30891;8.04739
179.83;209.804;9.3034;8.0529
180.197;209.241;9.29791;8.05839
180.564;208.678;9.29243;8.06387
180.931;208.116;9.28697;8.06933
181.298;207.554;9.28152;8.07478
181.665;206.993;9.27608;8.08021
182.032;206.431;9.27066;8.08563
182.399;205.871;9.26526;8.09104
182.766;205.31;9.25987;8.09643
183.133;204.751;9.2545;8.1018
183.5;204.191;9.24914;8.10716
183.867;203.632;9.24379;8.11251
184.234;203.073;9.23846;8.11784
184.601;202.515;9.23314;8.12315
184.968;201.957;9.22784;8.12845
185.335;201.348;9.22256;8.13374
185.702;200.688;9.21729;8.13901
186.069;200.029;9.21203;8.14426
186.436;199.373;9.2068;8.1495
186.803;198.718;9.20158;8.15472
187.17;198.065;9.19638;8.15992
187.537;197.414;9.1912;8.1651
187.904;196.765;9.18603;8.17027
188.271;196.117;9.18088;8.17542
188.638;195.472;9.17575;8.18055
189.005;194.828;9.17063;8.18566
189.372;194.186;9.16553;8.19076
189.739;193.545;9.16045;8.19585
190.106;192.907;9.15539;8.20091
190.473;192.27;9.15034;8.20596
190.84;191.635;9.14531;8.21099
191.207;191.001;9.14029;8.21601
191.574;190.369;9.13529;8.221
191.941;189.739;9.13031;8.22599
192.308;189.111;9.12534;8.23095
192.675;188.484;9.1204;8.2359
193.042;187.859;9.11546;8.24083
193.409;187.236;9.11055;8.24575
193.776;186.614;9.10565;8.25065
194.143;185.868;9.10076;8.25553
194.51;185.001;9.0959;8.2604
194.877;184.138;9.09106;8.26523
195.244;183.281;9.08625;8.27005
195.611;182.428;9.08145;8.27484
195.978;181.58;9.07668;8.27961
196.345;180.737;9.07193;8.28436
196.712;179.899;9.06721;8.28909
197.079;179.065;9.0625;8.2938
197.446;178.236;9.05782;8.29848
197.813;177.412;9.05316;8.30314
198.18;176.592;9.04852;8.30778
198.547;175.777;9.0439;8.3124
198.914;174.966;9.0393;8.317
199.281;174.16;9.03473;8.32157
199.648;173.358;9.03017;8.32613
200.015;172.56;9.02564;8.33066
200.382;171.767;9.02112;8.33517
200.749;170.978;9.01663;8.33967
201.116;170.193;9.01216;8.34414
201.483;169.412;9.00771;8.34859
201.85;168.635;9.00328;8.35302
202.217;167.863;8.99887;8.35743
202.584;167.095;8.99448;8.36182
202.951;166.33;8.99011;8.36619
203.318;165.398;8.98576;8.37054
203.685;164.304;8.98143;8.37486
204.052;163.221;8.97714;8.37916
204.419;162.148;8.97288;8.38342
204.786;161.085;8.96864;8.38766
205.153;160.032;8.96443;8.39187
205.52;158.99;8.96025;8.39605
205.887;157.956;8.9561;8.4002
206.254;156.933;8.95197;8.40433
206.621;155.919;8.94787;8.40843
206.988;154.914;8.94379;8.4125
207.355;153.918;8.93975;8.41655
207.722;152.932;8.93572;8.42057
208.089;151.954;8.93173;8.42457
208.456;150.985;8.92776;8.42854
208.823;150.025;8.92381;8.43248
209.19;149.073;8.91989;8.4364
209.557;148.13;8.916;8.4403
209.924;147.195;8.91213;8.44417
210.291;146.269;8.90828;8.44802
210.658;145.35;8.90446;8.45184
211.025;144.439;8.90066;8.45564
211.392;143.536;8.89688;8.45941
211.759;142.641;8.89313;8.46316
212.126;141.477;8.88941;8.46689
212.493;140.057;8.88572;8.47058
212.86;138.657;8.88206;8.47423
213.227;137.279;8.87845;8.47785
213.594;135.921;8.87487;8.48143
213.961;134.583;8.87132;8.48498
214.328;133.264;8.86781;8.48849
214.695;131.965;8.86433;8.49196
215.062;130.684;8.86089;8.49541
215.429;129.421;8.85748;8.49881
215.796;128.176;8.85411;8.50219
216.163;126.949;8.85076;8.50553
216.53;125.739;8.84745;8.50885
216.897;124.546;8.84417;8.51213
217.264;123.37;8.84092;8.51538
217.631;122.209;8.8377;8.5186
217.998;121.065;8.83451;8.52178
218.365;119.936;8.83135;8.52494
218.732;118.823;8.82823;8.52807
219.099;117.724;8.82512;8.53117
219.466;116.64;8.82205;8.53424
219.833;115.571;8.81901;8.53729
220.2;114.515;8.81599;8.5403
220.567;113.474;8.81301;8.54329
220.934;112.446;8.81004;8.54625
221.301;110.945;8.80711;8.54919
221.668;109.008;8.80423;8.55207
222.035;107.12;8.8014;8.5549
222.402;105.28;8.79861;8.55769
222.769;103.485;8.79588;8.56042
223.136;101.736;8.79319;8.56311
223.503;100.029;8.79054;8.56576
223.87;98.3642;8.78794;8.56836
224.237;96.7397;8.78538;8.57091
224.604;95.1542;8.78287;8.57343
224.971;93.6066;8.7804;8.5759
225.338;92.0957;8.77796;8.57834
225.705;90.6202;8.77557;8.58073
226.072;89.1792;8.77321;8.58309
226.439;87.7714;8.77089;8.58541
226.806;86.3961;8.76861;8.58769
227.173;85.052;8.76636;8.58993
227.54;83.7384;8.76415;8.59215
227.907;82.4542;8.76197;8.59433
228.274;81.1987;8.75983;8.59647
228.641;79.9709;8.75771;8.59858
229.008;78.77;8.75563;8.60066
229.375;77.5953;8.75358;8.60271
229.742;76.446;8.75157;8.60473
230.109;74.7372;8.74958;8.60672
230.476;72.537;8.74765;8.60865
230.843;70.4227;8.74577;8.61052
231.21;68.3905;8.74396;8.61234
231.577;66.4368;8.74219;8.61411
231.944;64.5581;8.74047;8.61583
232.311;62.7511;8.7388;8.61749
232.678;61.0125;8.73718;8.61912
233.045;59.3394;8.7356;8.62069
233.412;57.7289;8.73407;8.62223
233.779;56.1781;8.73258;8.62372
234.146;54.6845;8.73113;8.62517
234.513;53.2454;8.72971;8.62659
234.88;51.8586;8.72833;8.62796
235.247;50.5218;8.72699;8.6293
235.614;49.2326;8.72569;8.63061
235.981;47.9892;8.72441;8.63189
236.348;46.7895;8.72317;8.63313
236.715;45.6316;8.72196;8.63434
237.082;44.5137;8.72078;8.63552
237.449;43.4341;8.71962;8.63667
237.816;42.3913;8.7185;8.6378
238.183;41.3836;8.7174;8.6389
238.55;40.4096;8.71633;8.63997
238.917;39.4679;8.71528;8.64101
239.284;37.1173;8.71426;8.64204
239.651;33.8304;8.71333;8.64296
240.018;30.905;8.71249;8.64381
240.385;28.3002;8.71171;8.64458
240.752;25.9786;8.711;8.64529
241.119;23.9062;8.71035;8.64594
241.486;22.0528;8.70975;8.64655
241.853;20.3918;8.7092;8.6471
242.22;18.8999;8.70868;8.64761
242.587;17.5569;8.70821;8.64809
242.954;16.3449;8.70776;8.64854
243.321;15.2487;8.70735;8.64895
243.688;14.2548;8.70696;8.64933
244.055;13.3517;8.7066;8.6497
244.422;11.2733;8.70626;8.65003
244.789;8.92129;8.706;8.65029
245.156;7.0655;8.7058;8.6505
245.523;5.64662;8.70563;8.65066
245.89;4.57049;8.7055;8.65079
246.257;3.75125;8.7054;8.6509
246.624;3.12164;8.70531;8.65099
246.991;2.63192;8.70523;8.65106
247.358;1.91364;8.70517;8.65113
247.725;1.26664;8.70513;8.65117
248.092;0.842938;8.7051;8.65119
248.459;0.62234;8.70509;8.65121
248.826;0.494382;8.70507;8.65123
249.193;0.413364;8.70506;8.65124
249.56;0.358617;8.70505;8.65125
249.927;0.319827;8.70504;8.65126
250.294;0.291367;8.70503;8.65126
250.661;0.269931;8.70502;8.65127
251.028;0.253458;8.70502;8.65128
251.395;0.240602;8.70501;8.65129
251.762;0.230443;8.705;8.65129
252.129;0.222339;8.705;8.6513
252.496;0.215822;8.70499;8.6513
252.863;0.210548;8.70499;8.65131
253.23;0.206258;8.70498;8.65131
253.597;0.202753;8.70498;8.65132
253.964;0.19988;8.70497;8.65133
254.331;0.197518;8.70497;8.65133
254.698;0.19557;8.70496;8.65134
255.065;0.193961;8.70496;8.65134
255.432;0.192629;8.70495;8.65135
255.799;0.191525;8.70495;8.65135
256.166;0.190607;8.70494;8.65136
256.533;0.189844;8.70494;8.65136
256.9;0.189209;8.70493;8.65137
257.267;0.188679;8.70493;8.65137
257.634;0.188236;8.70492;8.65138
258.001;0.187865;8.70492;8.65138
258.368;0.187554;8.70491;8.65139
258.735;0.187293;8.70491;8.65139
259.102;0.187073;8.7049;8.6514
259.469;0.186887;8.7049;8.6514
259.836;0.18673;8.70489;8.65141
260.203;0.186596;8.70489;8.65141
260.57;0.186482;8.70488;8.65142
260.937;0.186384;8.70488;8.65142
261.304;0.1863;8.70487;8.65143
261.671;0.186227;8.70487;8.65143
262.038;0.186164;8.70486;8.65144
262.405;0.186108;8.70486;8.65144
262.772;0.186059;8.70485;8.65145
263.139;0.186015;8.70485;8.65145
263.506;0.185976;8.70484;8.65146
263.873;0.18594;8.70484;8.65146
264.24;0.185908;8.70483;8.65147
264.607;0.185878;8.70483;8.65147
264.974;0.185851;8.70482;8.65148
265.341;0.185825;8.70482;8.65148
265.708;0.1858;8.70481;8.65148
266.075;0.185777;8.70481;8.65149
266.442;0.185755;8.7048;8.65149
266.809;0.185734;8.7048;8.6515
267.176;0.185714;8.70479;8.6515
267.543;0.185694;8.70479;8.65151
267.91;0.185674;8.70478;8.65151
268.277;0.185655;8.70478;8.65152
268.644;0.185637;8.70477;8.65152
269.011;0.185618;8.70477;8.65153
269.378;0.1856;8.70476;8.65153
269.745;0.185582;8.70476;8.65154
270.112;0.185565;8.70475;8.65154
270.479;0.185547;8.70475;8.65155
270.846;0.18553;8.70474;8.65155
271.213;0.185512;8.70474;8.65156
271.58;0.185495;8.70473;8.65156
271.947;0.185478;8.70473;8.65157
272.314;0.18546;8.70472;8.65157
272.681;0.185443;8.70472;8.65158
273.048;0.185426;8.70471;8.65158
273.415;0.185409;8.70471;8.65159
273.782;0.185392;8.7047;8.65159
274.149;0.185375;8.7047;8.6516
274.516;0.185358;8.70469;8.6516
274.883;0.185341;8.70469;8.65161
275.25;0.185324;8.70468;8.65161
275.617;0.185307;8.70468;8.65162
275.984;0.18529;8.70467;8.65162
276.351;0.185273;8.70467;8.65163
276.718;0.185256;8.70467;8.65163
277.085;0.185239;8.70466;8.65164
277.452;0.185222;8.70466;8.65164
277.819;0.185206;8.70465;8.65165
278.186;0.185189;8.70465;8.65165
278.553;0.185172;8.70464;8.65166
278.92;0.185155;8.70464;8.65166
279.287;0.185138;8.70463;8.65167
279.654;0.185121;8.70463;8.65167
