k;0.367
f;0.02
ke;0
max H2;10.4127
max Q;521.216
oscillation t;12305.2

time;Q;H1;H2
53.949;150.731;17.732;0.268024
54.316;152.12;17.728;0.271994
54.683;153.444;17.724;0.275999
55.05;154.707;17.72;0.280039
55.417;155.911;17.7159;0.28411
55.784;157.06;17.7118;0.288213
56.151;158.156;17.7077;0.292345
56.518;159.203;17.7035;0.296505
56.885;160.203;17.6993;0.300691
57.252;161.159;17.6951;0.304904
57.619;162.073;17.6909;0.309141
57.986;162.948;17.6866;0.313401
58.353;163.786;17.6823;0.317684
58.72;164.589;17.678;0.321988
59.087;165.36;17.6737;0.326313
59.454;166.1;17.6693;0.330658
59.821;166.811;17.665;0.335022
60.188;167.494;17.6606;0.339403
60.555;168.152;17.6562;0.343803
60.922;168.786;17.6518;0.348219
61.289;169.397;17.6473;0.352652
61.656;169.988;17.6429;0.357101
62.023;170.558;17.6384;0.361564
62.39;171.11;17.634;0.366043
62.757;171.644;17.6295;0.370536
63.124;172.162;17.625;0.375042
63.491;172.665;17.6204;0.379562
63.858;173.153;17.6159;0.384094
64.225;173.628;17.6114;0.38864
64.592;174.09;17.6068;0.393198
64.959;174.541;17.6022;0.397767
65.326;174.981;17.5977;0.402348
65.693;175.41;17.5931;0.406941
66.06;175.83;17.5885;0.411545
66.427;176.242;17.5838;0.41616
66.794;176.644;17.5792;0.420785
67.161;177.04;17.5746;0.425421
67.528;177.428;17.5699;0.430067
67.895;177.809;17.5653;0.434723
68.262;178.184;17.5606;0.439389
68.629;178.554;17.5559;0.444065
68.996;178.918;17.5512;0.448751
69.363;179.278;17.5466;0.453446
69.73;179.633;17.5419;0.45815
70.097;179.983;17.5371;0.462864
70.464;180.33;17.5324;0.467586
70.831;180.673;17.5277;0.472318
71.198;181.014;17.5229;0.477059
71.565;181.351;17.5182;0.481808
71.932;181.685;17.5134;0.486567
72.299;183.293;17.5087;0.491334
72.666;186.097;17.5038;0.496176
73.033;188.823;17.4989;0.501091
73.4;191.47;17.4939;0.506076
73.767;194.041;17.4889;0.511129
74.134;196.537;17.4838;0.516249
74.501;198.96;17.4786;0.521433
74.868;201.31;17.4733;0.52668
75.235;203.591;17.468;0.531988
75.602;205.803;17.4626;0.537354
75.969;207.948;17.4572;0.542778
76.336;210.027;17.4517;0.548257
76.703;212.043;17.4462;0.553789
77.07;213.996;17.4406;0.559374
77.437;215.889;17.435;0.565009
77.804;217.724;17.4293;0.570692
78.171;219.501;17.4236;0.576424
78.538;221.222;17.4178;0.582201
78.905;222.889;17.412;0.588022
79.272;224.504;17.4061;0.593886
79.639;226.068;17.4002;0.599792
80.006;227.582;17.3943;0.605739
80.373;229.049;17.3883;0.611724
80.74;230.469;17.3823;0.617747
81.107;231.844;17.3762;0.623807
81.474;233.175;17.3701;0.629903
81.841;234.464;17.364;0.636032
82.208;235.713;17.3578;0.642195
82.575;236.922;17.3516;0.64839
82.942;238.092;17.3454;0.654617
83.309;239.226;17.3391;0.660873
83.676;240.324;17.3328;0.667159
84.043;241.388;17.3265;0.673473
84.41;242.418;17.3202;0.679815
84.777;243.416;17.3138;0.686183
85.144;244.384;17.3074;0.692577
85.511;245.321;17.301;0.698996
85.878;246.229;17.2946;0.705439
86.245;247.109;17.2881;0.711905
86.612;247.963;17.2816;0.718394
86.979;248.79;17.2751;0.724905
87.346;249.593;17.2686;0.731438
87.713;250.371;17.262;0.737991
88.08;251.126;17.2554;0.744564
88.447;251.859;17.2488;0.751157
88.814;252.57;17.2422;0.757769
89.181;253.26;17.2356;0.764399
89.548;253.931;17.229;0.771047
89.915;254.582;17.2223;0.777712
90.282;255.214;17.2156;0.784395
90.649;255.829;17.2089;0.791093
91.016;256.427;17.2022;0.797807
91.383;257.008;17.1955;0.804537
91.75;257.573;17.1887;0.811282
92.117;258.122;17.182;0.818041
92.484;258.657;17.1752;0.824815
92.851;259.178;17.1684;0.831602
93.218;259.685;17.1616;0.838403
93.585;260.179;17.1548;0.845217
93.952;260.66;17.148;0.852044
94.319;261.13;17.1411;0.858883
94.686;261.587;17.1343;0.865735
95.053;262.034;17.1274;0.872598
95.42;262.469;17.1205;0.879473
95.787;262.894;17.1136;0.886359
96.154;264.261;17.1067;0.893256
96.521;266.525;17.0998;0.900213
96.888;268.739;17.0928;0.907229
97.255;270.903;17.0857;0.914303
97.622;273.017;17.0786;0.921432
97.989;275.082;17.0714;0.928617
98.356;277.099;17.0641;0.935855
98.723;279.07;17.0569;0.943145
99.09;280.994;17.0495;0.950486
99.457;282.873;17.0421;0.957877
99.824;284.708;17.0347;0.965317
100.191;286.499;17.0272;0.972804
100.558;288.247;17.0197;0.980337
100.925;289.953;17.0121;0.987916
101.292;291.619;17.0045;0.995539
101.659;293.243;16.9968;1.00321
102.026;294.829;16.9891;1.01091
102.393;296.375;16.9813;1.01866
102.76;297.884;16.9735;1.02645
103.127;299.356;16.9657;1.03428
103.494;300.791;16.9579;1.04215
103.861;302.191;16.9499;1.05005
104.228;303.557;16.942;1.05799
104.595;304.888;16.934;1.06597
104.962;306.186;16.926;1.07398
105.329;307.452;16.918;1.08202
105.696;308.686;16.9099;1.09009
106.063;309.889;16.9018;1.0982
106.43;311.062;16.8937;1.10634
106.797;312.205;16.8855;1.11451
107.164;313.319;16.8773;1.12271
107.531;314.405;16.8691;1.13094
107.898;315.464;16.8608;1.13919
108.265;316.495;16.8525;1.14748
108.632;317.5;16.8442;1.15579
108.999;318.48;16.8359;1.16412
109.366;319.435;16.8275;1.17248
109.733;320.365;16.8191;1.18087
110.1;321.272;16.8107;1.18928
110.467;322.155;16.8023;1.19771
110.834;323.016;16.7938;1.20617
111.201;323.855;16.7854;1.21465
111.568;324.672;16.7768;1.22315
111.935;325.468;16.7683;1.23167
112.302;326.244;16.7598;1.24021
112.669;327;16.7512;1.24878
113.036;327.736;16.7426;1.25736
113.403;328.453;16.734;1.26596
113.77;329.153;16.7254;1.27458
114.137;329.834;16.7168;1.28322
114.504;330.497;16.7081;1.29187
114.871;331.144;16.6995;1.30054
115.238;331.773;16.6908;1.30923
115.605;332.387;16.6821;1.31794
115.972;332.985;16.6733;1.32666
116.339;333.568;16.6646;1.3354
116.706;334.135;16.6559;1.34415
117.073;334.688;16.6471;1.35291
117.44;335.227;16.6383;1.36169
117.807;335.752;16.6295;1.37049
118.174;336.264;16.6207;1.3793
118.541;336.762;16.6119;1.38812
118.908;337.248;16.603;1.39695
119.275;337.722;16.5942;1.4058
119.642;338.183;16.5853;1.41466
120.009;339.348;16.5765;1.42353
120.376;341.191;16.5675;1.43245
120.743;342.999;16.5586;1.44142
121.11;344.772;16.5496;1.45043
121.477;346.51;16.5405;1.4595
121.844;348.215;16.5314;1.4686
122.211;349.886;16.5222;1.47775
122.578;351.525;16.5131;1.48695
122.945;353.131;16.5038;1.49618
123.312;354.705;16.4945;1.50546
123.679;356.247;16.4852;1.51478
124.046;357.759;16.4759;1.52414
124.413;359.241;16.4665;1.53354
124.78;360.692;16.457;1.54297
125.147;362.114;16.4476;1.55245
125.514;363.507;16.438;1.56196
125.881;364.871;16.4285;1.5715
126.248;366.208;16.4189;1.58109
126.615;367.517;16.4093;1.5907
126.982;368.798;16.3996;1.60035
127.349;370.053;16.39;1.61004
127.716;371.282;16.3802;1.61976
128.083;372.485;16.3705;1.62951
128.45;373.663;16.3607;1.63929
128.817;374.816;16.3509;1.6491
129.184;375.944;16.3411;1.65894
129.551;377.048;16.3312;1.66881
129.918;378.129;16.3213;1.6787
130.285;379.187;16.3114;1.68863
130.652;380.221;16.3014;1.69858
131.019;381.234;16.2914;1.70857
131.386;382.224;16.2814;1.71857
131.753;383.193;16.2714;1.7286
132.12;384.141;16.2613;1.73866
132.487;385.068;16.2513;1.74874
132.854;385.974;16.2411;1.75885
133.221;386.861;16.231;1.76898
133.588;387.728;16.2209;1.77913
133.955;388.575;16.2107;1.78931
134.322;389.404;16.2005;1.79951
134.689;390.214;16.1903;1.80972
135.056;391.006;16.18;1.81996
135.423;391.78;16.1698;1.83022
135.79;392.537;16.1595;1.8405
136.157;393.276;16.1492;1.8508
136.524;393.999;16.1389;1.86112
136.891;394.705;16.1285;1.87146
137.258;395.394;16.1182;1.88182
137.625;396.068;16.1078;1.89219
137.992;396.726;16.0974;1.90258
138.359;397.369;16.087;1.91299
138.726;397.997;16.0766;1.92342
139.093;398.61;16.0661;1.93386
139.46;399.209;16.0557;1.94431
139.827;399.794;16.0452;1.95479
140.194;400.364;16.0347;1.96528
140.561;400.922;16.0242;1.97578
140.928;401.465;16.0137;1.9863
141.295;401.996;16.0032;1.99683
141.662;402.514;15.9926;2.00737
142.029;403.019;15.9821;2.01793
142.396;403.512;15.9715;2.0285
142.763;403.993;15.9609;2.03909
143.13;404.463;15.9503;2.04968
143.497;404.92;15.9397;2.06029
143.864;405.367;15.9291;2.07091
144.231;406.4;15.9185;2.08154
144.598;408.004;15.9078;2.09222
144.965;409.581;15.8971;2.10293
145.332;411.131;15.8863;2.11369
145.699;412.654;15.8755;2.12449
146.066;414.151;15.8647;2.13533
146.433;415.622;15.8538;2.1462
146.8;417.067;15.8429;2.15712
147.167;418.487;15.8319;2.16807
147.534;419.882;15.8209;2.17906
147.901;421.252;15.8099;2.19008
148.268;422.597;15.7989;2.20114
148.635;423.919;15.7878;2.21224
149.002;425.216;15.7766;2.22337
149.369;426.49;15.7655;2.23453
149.736;427.74;15.7543;2.24573
150.103;428.967;15.743;2.25696
150.47;430.172;15.7318;2.26822
150.837;431.354;15.7205;2.27951
151.204;432.514;15.7092;2.29083
151.571;433.652;15.6978;2.30219
151.938;434.769;15.6864;2.31357
152.305;435.864;15.675;2.32498
152.672;436.938;15.6636;2.33642
153.039;437.992;15.6521;2.34789
153.406;439.025;15.6406;2.35939
153.773;440.037;15.6291;2.37091
154.14;441.03;15.6175;2.38246
154.507;442.003;15.606;2.39403
154.874;442.956;15.5944;2.40563
155.241;443.891;15.5827;2.41725
155.608;444.806;15.5711;2.4289
155.975;445.703;15.5594;2.44057
156.342;446.582;15.5477;2.45227
156.709;447.442;15.536;2.46399
157.076;448.285;15.5243;2.47573
157.443;449.11;15.5125;2.48749
157.81;449.917;15.5007;2.49927
158.177;450.707;15.4889;2.51108
158.544;451.481;15.4771;2.5229
158.911;452.238;15.4653;2.53475
159.278;452.978;15.4534;2.54661
159.645;453.702;15.4415;2.5585
160.012;454.41;15.4296;2.5704
160.379;455.103;15.4177;2.58232
160.746;455.78;15.4057;2.59426
161.113;456.441;15.3938;2.60622
161.48;457.088;15.3818;2.61819
161.847;457.72;15.3698;2.63018
162.214;458.337;15.3578;2.64219
162.581;458.939;15.3458;2.65421
162.948;459.528;15.3337;2.66625
163.315;460.102;15.3217;2.67831
163.682;460.663;15.3096;2.69037
164.049;461.21;15.2975;2.70246
164.416;461.744;15.2854;2.71455
164.783;462.264;15.2733;2.72667
165.15;462.772;15.2612;2.73879
165.517;463.267;15.2491;2.75093
165.884;463.749;15.2369;2.76308
166.251;464.218;15.2248;2.77524
166.618;464.676;15.2126;2.78742
166.985;465.121;15.2004;2.7996
167.352;465.555;15.1882;2.8118
167.719;465.976;15.176;2.82401
168.086;466.667;15.1638;2.83623
168.453;467.619;15.1515;2.84848
168.82;468.553;15.1393;2.86075
169.187;469.47;15.127;2.87304
169.554;470.369;15.1146;2.88536
169.921;471.251;15.1023;2.89771
170.288;472.116;15.0899;2.91007
170.655;472.965;15.0775;2.92246
171.022;473.796;15.0651;2.93487
171.389;474.612;15.0527;2.9473
171.756;475.411;15.0402;2.95975
172.123;476.195;15.0278;2.97222
172.49;476.962;15.0153;2.98472
172.857;477.714;15.0028;2.99723
173.224;478.451;14.9902;3.00976
173.591;479.173;14.9777;3.02231
173.958;479.879;14.9651;3.03489
174.325;480.571;14.9525;3.04747
174.692;481.248;14.9399;3.06008
175.059;481.91;14.9273;3.07271
175.426;482.559;14.9147;3.08535
175.793;483.193;14.902;3.09801
176.16;483.813;14.8893;3.11068
176.527;484.419;14.8766;3.12337
176.894;485.012;14.8639;3.13608
177.261;485.592;14.8512;3.1488
177.628;486.158;14.8385;3.16154
177.995;486.711;14.8257;3.17429
178.362;487.252;14.8129;3.18705
178.729;487.779;14.8002;3.19983
179.096;488.294;14.7874;3.21263
179.463;488.797;14.7746;3.22543
179.83;489.287;14.7617;3.23825
180.197;489.765;14.7489;3.25109
180.564;490.231;14.7361;3.26393
180.931;490.686;14.7232;3.27679
181.298;491.129;14.7103;3.28966
181.665;491.56;14.6975;3.30254
182.032;491.98;14.6846;3.31543
182.399;492.389;14.6717;3.32833
182.766;492.787;14.6588;3.34124
183.133;493.173;14.6458;3.35417
183.5;493.549;14.6329;3.3671
183.867;493.915;14.62;3.38004
184.234;494.27;14.607;3.393
184.601;494.614;14.594;3.40596
184.968;494.949;14.5811;3.41893
185.335;495.273;14.5681;3.43191
185.702;495.587;14.5551;3.44489
186.069;495.892;14.5421;3.45789
186.436;496.186;14.5291;3.47089
186.803;496.472;14.5161;3.4839
187.17;496.747;14.5031;3.49692
187.537;497.014;14.4901;3.50995
187.904;497.271;14.477;3.52298
188.271;497.519;14.464;3.53602
188.638;497.758;14.4509;3.54906
189.005;497.989;14.4379;3.56212
189.372;498.21;14.4248;3.57517
189.739;498.423;14.4118;3.58824
190.106;498.628;14.3987;3.60131
190.473;498.824;14.3856;3.61438
190.84;499.012;14.3725;3.62746
191.207;499.191;14.3595;3.64054
191.574;499.363;14.3464;3.65363
191.941;499.526;14.3333;3.66672
192.308;499.905;14.3202;3.67982
192.675;500.493;14.3071;3.69293
193.042;501.069;14.2939;3.70606
193.409;501.633;14.2808;3.7192
193.776;502.183;14.2676;3.73236
194.143;502.722;14.2545;3.74553
194.51;503.249;14.2413;3.75872
194.877;503.763;14.2281;3.77192
195.244;504.266;14.2149;3.78513
195.611;504.756;14.2016;3.79835
195.978;505.236;14.1884;3.81159
196.345;505.703;14.1752;3.82484
196.712;506.16;14.1619;3.8381
197.079;506.605;14.1486;3.85138
197.446;507.039;14.1353;3.86467
197.813;507.462;14.122;3.87796
198.18;507.874;14.1087;3.89127
198.547;508.275;14.0954;3.90459
198.914;508.666;14.0821;3.91792
199.281;509.046;14.0687;3.93126
199.648;509.416;14.0554;3.94461
200.015;509.775;14.042;3.95797
200.382;510.125;14.0287;3.97133
200.749;510.464;14.0153;3.98471
201.116;510.793;14.0019;3.9981
201.483;511.113;13.9885;4.01149
201.85;511.423;13.9751;4.02489
202.217;511.723;13.9617;4.0383
202.584;512.013;13.9483;4.05172
202.951;512.295;13.9349;4.06515
203.318;512.567;13.9214;4.07858
203.685;512.83;13.908;4.09202
204.052;513.083;13.8945;4.10547
204.419;513.328;13.8811;4.11892
204.786;513.564;13.8676;4.13238
205.153;513.791;13.8542;4.14585
205.52;514.009;13.8407;4.15932
205.887;514.219;13.8272;4.1728
206.254;514.42;13.8137;4.18628
206.621;514.613;13.8002;4.19977
206.988;514.798;13.7867;4.21326
207.355;514.974;13.7732;4.22676
207.722;515.142;13.7597;4.24026
208.089;515.303;13.7462;4.25377
208.456;515.455;13.7327;4.26728
208.823;515.6;13.7192;4.28079
209.19;515.736;13.7057;4.29431
209.557;515.865;13.6922;4.30783
209.924;515.987;13.6786;4.32135
210.291;516.101;13.6651;4.33488
210.658;516.207;13.6516;4.34841
211.025;516.306;13.6381;4.36195
211.392;516.398;13.6245;4.37548
211.759;516.483;13.611;4.38902
212.126;516.561;13.5974;4.40256
212.493;516.632;13.5839;4.4161
212.86;516.695;13.5704;4.42965
213.227;516.752;13.5568;4.44319
213.594;516.802;13.5433;4.45674
213.961;516.846;13.5297;4.47029
214.328;516.882;13.5162;4.48384
214.695;516.913;13.5026;4.49739
215.062;516.936;13.4891;4.51094
215.429;516.954;13.4755;4.52449
215.796;516.965;13.462;4.53804
216.163;517.097;13.4484;4.55159
216.53;517.349;13.4348;4.56515
216.897;517.592;13.4213;4.57872
217.264;517.826;13.4077;4.59229
217.631;518.052;13.3941;4.60587
217.998;518.269;13.3806;4.61945
218.365;518.478;13.367;4.63304
218.732;518.678;13.3534;4.64663
219.099;518.87;13.3398;4.66023
219.466;519.054;13.3262;4.67383
219.833;519.23;13.3126;4.68744
220.2;519.398;13.2989;4.70106
220.567;519.557;13.2853;4.71468
220.934;519.709;13.2717;4.7283
221.301;519.853;13.2581;4.74192
221.668;519.99;13.2444;4.75555
222.035;520.119;13.2308;4.76919
222.402;520.24;13.2172;4.78282
222.769;520.354;13.2035;4.79646
223.136;520.46;13.1899;4.8101
223.503;520.559;13.1763;4.82375
223.87;520.651;13.1626;4.83739
224.237;520.736;13.149;4.85104
224.604;520.813;13.1353;4.8647
224.971;520.884;13.1216;4.87835
225.338;520.947;13.108;4.89201
225.705;521.004;13.0943;4.90566
226.072;521.053;13.0807;4.91932
226.439;521.096;13.067;4.93298
226.806;521.133;13.0534;4.94664
227.173;521.162;13.0397;4.9603
227.54;521.185;13.026;4.97397
227.907;521.202;13.0124;4.98763
228.274;521.212;12.9987;5.00129
228.641;521.216;12.985;5.01495
229.008;521.213;12.9714;5.02862
229.375;521.204;12.9577;5.04228
229.742;521.189;12.9441;5.05594
230.109;521.168;12.9304;5.06961
230.476;521.141;12.9167;5.08327
230.843;521.108;12.9031;5.09693
231.21;521.069;12.8894;5.11059
231.577;521.023;12.8758;5.12425
231.944;520.973;12.8621;5.13791
232.311;520.916;12.8484;5.15156
232.678;520.853;12.8348;5.16522
233.045;520.785;12.8211;5.17887
233.412;520.712;12.8075;5.19252
233.779;520.632;12.7938;5.20617
234.146;520.548;12.7802;5.21982
234.513;520.457;12.7665;5.23346
234.88;520.362;12.7529;5.2471
235.247;520.261;12.7393;5.26074
235.614;520.155;12.7256;5.27438
235.981;520.043;12.712;5.28801
236.348;519.926;12.6984;5.30164
236.715;519.805;12.6847;5.31527
237.082;519.678;12.6711;5.3289
237.449;519.546;12.6575;5.34252
237.816;519.409;12.6439;5.35614
238.183;519.267;12.6302;5.36975
238.55;519.12;12.6166;5.38336
238.917;518.968;12.603;5.39697
239.284;518.812;12.5894;5.41057
239.651;518.65;12.5758;5.42417
240.018;518.532;12.5622;5.43776
240.385;518.406;12.5486;5.45135
240.752;518.273;12.5351;5.46494
241.119;518.132;12.5215;5.47852
241.486;517.984;12.5079;5.4921
241.853;517.828;12.4943;5.50568
242.22;517.666;12.4807;5.51925
242.587;517.496;12.4672;5.53282
242.954;517.318;12.4536;5.54638
243.321;517.134;12.4401;5.55994
243.688;516.943;12.4265;5.57349
244.055;516.744;12.413;5.58704
244.422;516.539;12.3994;5.60058
244.789;516.327;12.3859;5.61412
245.156;516.109;12.3723;5.62765
245.523;515.883;12.3588;5.64118
245.89;515.651;12.3453;5.6547
246.257;515.413;12.3318;5.66821
246.624;515.168;12.3183;5.68172
246.991;514.916;12.3048;5.69522
247.358;514.659;12.2913;5.70871
247.725;514.395;12.2778;5.7222
248.092;514.124;12.2643;5.73568
248.459;513.848;12.2508;5.74916
248.826;513.565;12.2374;5.76262
249.193;513.276;12.2239;5.77608
249.56;512.982;12.2105;5.78953
249.927;512.681;12.197;5.80297
250.294;512.375;12.1836;5.81641
250.661;512.062;12.1702;5.82983
251.028;511.744;12.1567;5.84325
251.395;511.421;12.1433;5.85666
251.762;511.091;12.1299;5.87007
252.129;510.756;12.1165;5.88346
252.496;510.416;12.1032;5.89684
252.863;510.07;12.0898;5.91022
253.23;509.718;12.0764;5.92358
253.597;509.361;12.0631;5.93694
253.964;508.999;12.0497;5.95029
254.331;508.632;12.0364;5.96362
254.698;508.259;12.023;5.97695
255.065;507.881;12.0097;5.99027
255.432;507.498;11.9964;6.00358
255.799;507.11;11.9831;6.01688
256.166;506.717;11.9698;6.03016
256.533;506.319;11.9566;6.04344
256.9;505.916;11.9433;6.05671
257.267;505.509;11.93;6.06997
257.634;505.096;11.9168;6.08321
258.001;504.678;11.9036;6.09645
258.368;504.256;11.8903;6.10967
258.735;503.83;11.8771;6.12288
259.102;503.398;11.8639;6.13608
259.469;502.962;11.8507;6.14927
259.836;502.521;11.8375;6.16245
260.203;502.076;11.8244;6.17562
260.57;501.627;11.8112;6.18877
260.937;501.173;11.7981;6.20192
261.304;500.715;11.785;6.21505
261.671;500.252;11.7718;6.22817
262.038;499.785;11.7587;6.24127
262.405;499.314;11.7456;6.25437
262.772;498.838;11.7325;6.26745
263.139;498.359;11.7195;6.28052
263.506;497.875;11.7064;6.29358
263.873;497.388;11.6934;6.30662
264.24;496.896;11.6803;6.31965
264.607;496.4;11.6673;6.33267
264.974;495.9;11.6543;6.34568
265.341;495.397;11.6413;6.35867
265.708;494.889;11.6283;6.37165
266.075;494.378;11.6154;6.38462
266.442;493.863;11.6024;6.39757
266.809;493.344;11.5895;6.41051
267.176;492.821;11.5766;6.42343
267.543;492.295;11.5637;6.43634
267.91;491.765;11.5508;6.44924
268.277;491.232;11.5379;6.46213
268.644;490.695;11.525;6.475
269.011;490.154;11.5121;6.48785
269.378;489.61;11.4993;6.50069
269.745;489.062;11.4865;6.51352
270.112;488.511;11.4737;6.52633
270.479;487.956;11.4609;6.53913
270.846;487.399;11.4481;6.55191
271.213;486.837;11.4353;6.56468
271.58;486.273;11.4226;6.57744
271.947;485.705;11.4098;6.59018
272.314;485.134;11.3971;6.6029
272.681;484.56;11.3844;6.61561
273.048;483.982;11.3717;6.6283
273.415;483.402;11.359;6.64098
273.782;482.818;11.3464;6.65365
274.149;482.231;11.3337;6.6663
274.516;481.641;11.3211;6.67893
274.883;481.049;11.3085;6.69155
275.25;480.453;11.2959;6.70415
275.617;479.854;11.2833;6.71673
275.984;479.252;11.2707;6.72931
276.351;478.648;11.2581;6.74186
276.718;478.04;11.2456;6.7544
277.085;477.43;11.2331;6.76692
277.452;476.816;11.2206;6.77943
277.819;476.2;11.2081;6.79192
278.186;475.582;11.1956;6.80439
278.553;474.96;11.1831;6.81685
278.92;474.336;11.1707;6.82929
279.287;473.709;11.1583;6.84172
279.654;473.08;11.1459;6.85413
280.021;472.447;11.1335;6.86652
280.388;471.813;11.1211;6.8789
280.755;471.175;11.1087;6.89126
